cell,replicate,seed,regime,b,beta,n,population_gap,valid,status,gap,I1,se,score,wald,p_gap,p_score,p_wald,naive_p,kish_p,ess,a2,max_weight,moment_error,condition,iterations,gap_kl_error,gap_score_error,lr_identity_error,score_discrepancy,eig_min,eig_max,min_sampling_eigenvalue,dual_entropy_discrepancy,fit_seconds,refinement_status,refinement_tolerance,refined_full_status,refined_reduced_status,scaled_refinement,lower,upper,error,covered
local_b2_n200,435,2035152036,local,2,0.1414213562373095,200,0.0020075938745565125,True,ok,0.004012393534585934,0.7607214102505773,0.0062639556544660125,1.6984477628449905,1.5409422452950898,0.47859071723634294,0.45848433774616637,0.4627949837449604,0.44821658850187296,0.44821658850187296,200.0,200.0,0.005,7.617240171953199e-13,18.526346455677604,10,-1.8501519760683038e-13,1.1882855810441129e-16,4.75175454539567e-14,-0.04674517450530846,1.0599347654649165,1.1185200918121463,0.13866472046429962,1.8343104812856836e-12,0.0014113751240074635,not_checked,0.001,not_checked,not_checked,,-0.008264733948923474,0.016289521018095342,0.0020047996600294216,True
local_b2_n200,436,2035152037,local,2,0.1414213562373095,200,0.0020075938745565125,True,ok,0.0004486155481036036,0.7324651597283554,0.001993859557073064,0.18260126760055317,0.2092668982604785,0.9062823228929864,0.9047173725241227,0.9006545978140718,0.9141842790617539,0.9141842790617539,200.0,200.0,0.005,2.1972645924961398e-11,19.631401238580555,9,-1.8370334008317724e-12,-1.7119552303546115e-16,-6.838973831690964e-14,-0.001577524179555867,0.7394863369717082,1.1218060627677215,0.10132078547366602,5.464495522744528e-11,0.001317041926085949,not_checked,0.001,not_checked,not_checked,,-0.003459277373990586,0.004356508470197793,-0.001558978326452909,True
local_b2_n200,437,2035152038,local,2,0.1414213562373095,200,0.0020075938745565125,True,ok,0.023804235490117343,0.5651414001299633,0.01657186783887017,10.24466349702852,7.075793680832567,0.020614639038217145,0.015537871034404009,0.029074410951151756,0.008558356559073884,0.008558356559073884,200.0,200.0,0.005,1.3366641127277035e-11,6.634269046054693,10,-5.898059818321144e-17,1.249000902703301e-16,4.618527782440651e-14,-0.3614846504907918,0.9515693780652441,1.4518375745341165,0.21463162175034708,2.6473045977581933e-11,0.0015699169598519802,not_checked,0.001,not_checked,not_checked,,-0.008676028630625804,0.05628449961086049,0.02179664161556083,True
local_b2_n200,438,2035152039,local,2,0.1414213562373095,200,0.0020075938745565125,True,ok,0.0012928960441624948,0.6421045641911347,0.0032809508330109826,0.5327138642448019,0.6263744439448333,0.7731705938680518,0.7672294473637862,0.731113019333032,0.7721478676957612,0.7721478676957612,200.0,200.0,0.005,8.881784197001252e-16,11.898231920527689,10,-3.0032400177848473e-16,-1.695692197767329e-16,-6.794564910705958e-14,-0.0077777232899020055,0.8070429963588637,1.2443121692628074,0.1504713231946885,1.7763568394002505e-15,0.0015033332165330648,not_checked,0.001,not_checked,not_checked,,-0.0051376494235857205,0.00772344151191071,-0.0007146978303940177,True
local_b2_n200,439,2035152040,local,2,0.1414213562373095,200,0.0020075938745565125,True,ok,0.01710885121974659,0.6812591132434485,0.013392885446476056,7.632098234491232,5.500921898968935,0.07268492145480603,0.054151655681336355,0.0638984004825157,0.03265457717528902,0.03265457717528902,200.0,200.0,0.005,8.881784197001252e-16,9.134368627704887,11,-1.249000902703301e-16,-9.71445146547012e-17,-3.730349362740526e-14,-0.39427887329629785,1.0512162811411199,1.5440334776775153,0.1888249591922038,1.9984014443252818e-15,0.0015846248716115952,not_checked,0.001,not_checked,not_checked,,-0.009140721904417122,0.0433584243439103,0.015101257345190078,True
local_b2_n200,440,2035152041,local,2,0.1414213562373095,200,0.0020075938745565125,True,ok,0.0014972797117542846,0.6839172284984993,0.003371713126588338,0.5713500674354445,0.8105483982682861,0.7048677401088588,0.7162571840758556,0.666793951465533,0.7412213781618153,0.7412213781618153,200.0,200.0,0.005,1.2212453270876722e-15,23.055666125156147,10,1.8431436932253575e-16,1.1405806854547507e-16,4.574118861455645e-14,0.013780908633134692,0.6831276879312222,1.063927476478821,0.10935417202347122,3.3306690738754696e-15,0.0014541251584887505,not_checked,0.001,not_checked,not_checked,,-0.005111156582559798,0.008105716006068367,-0.0005103141628022279,True
local_b2_n200,441,2035152042,local,2,0.1414213562373095,200,0.0020075938745565125,True,ok,0.012383850811066965,0.6867134778676902,0.01322548084584568,5.394987390685175,3.0202635296066394,0.13638367165260917,0.11645046725038308,0.2208808717172123,0.08401413989570174,0.08401413989570174,200.0,200.0,0.005,6.661338147750939e-16,10.900508416445707,11,2.5326962749261384e-16,7.632783294297951e-17,3.108624468950438e-14,-0.22072353312919457,0.6648943086216351,1.8067905456725373,0.11495707083444794,1.5543122344752192e-15,0.0015998338349163532,not_checked,0.001,not_checked,not_checked,,-0.013537615325014896,0.038305316947148824,0.010376256936510453,True
local_b2_n200,442,2035152043,local,2,0.1414213562373095,200,0.0020075938745565125,True,ok,0.008988515578092882,0.5600370099903149,0.010164799036433218,3.7943386338420098,2.865960065056681,0.20574899138697011,0.18871604598827862,0.2385968354190757,0.165678997022082,0.165678997022082,200.0,200.0,0.005,1.0295098107349077e-11,6.896266648884799,9,-3.8948705372021664e-13,-5.204170427930421e-18,-2.220446049250313e-15,-0.09946620130242856,0.9459418035856261,1.3348605229813524,0.21925318180240522,2.0351942353613595e-11,0.0013942078221589327,not_checked,0.001,not_checked,not_checked,,-0.010934124443403671,0.028911155599589435,0.006980921703536369,True
local_b2_n200,443,2035152044,local,2,0.1414213562373095,200,0.0020075938745565125,True,ok,0.0031793399450992244,0.6730676491975567,0.005224213976763624,1.3369700700674443,1.4129442739247682,0.5483986254865496,0.5317930318416872,0.493381713910809,0.529475709702744,0.529475709702744,200.0,200.0,0.005,2.3314683517128287e-14,12.13182911813188,10,-4.93572197002301e-15,-1.3791051634015616e-16,-5.5289106626332796e-14,-0.03261704601387727,0.9386852754045902,1.1885098569840646,0.15428781715101503,4.929390229335695e-14,0.0015125407371670008,not_checked,0.001,not_checked,not_checked,,-0.00705993129688825,0.013418611187086699,0.0011717460705427118,True
local_b2_n200,444,2035152045,local,2,0.1414213562373095,200,0.0020075938745565125,True,ok,0.009942870672654314,0.5964431693231007,0.010132202124944643,3.9479860688159283,3.856242191680794,0.13236498171093097,0.1343322029129307,0.1454211744050038,0.13689047375573493,0.13689047375573493,200.0,200.0,0.005,5.972455863201276e-11,13.304996256098217,9,2.1321486243230936e-14,-4.5102810375396984e-17,-1.7763568394002505e-14,0.014581100122898594,0.8846719390060295,1.0819435944543307,0.17929338262398167,1.2478218458511492e-10,0.0013882487546652555,not_checked,0.001,not_checked,not_checked,,-0.009915880576317392,0.02980162192162602,0.007935276798097801,True
