cell,replicate,seed,regime,b,beta,n,population_gap,valid,status,gap,I1,se,score,wald,p_gap,p_score,p_wald,naive_p,kish_p,ess,a2,max_weight,moment_error,condition,iterations,gap_kl_error,gap_score_error,lr_identity_error,score_discrepancy,eig_min,eig_max,min_sampling_eigenvalue,dual_entropy_discrepancy,fit_seconds,refinement_status,refinement_tolerance,refined_full_status,refined_reduced_status,scaled_refinement,lower,upper,error,covered
local_b4_n200,0,2035171601,local,4,0.282842712474619,200,0.0075658373210518715,True,ok,0.0023655440852539122,0.8009997081337121,0.004749984648879768,0.9999686887282941,1.0378163939629195,0.6291972372933217,0.6130232455800867,0.5951700017723489,0.6230622676902132,0.6230622676902132,200.0,200.0,0.005,7.482903185973555e-14,23.114750023548225,10,-1.638316218799396e-14,-3.0357660829594124e-17,-1.2434497875801753e-14,-0.026875527313364622,0.7543300355055607,1.3548628693055167,0.08128952842537777,2.1005419625907962e-13,0.0015000419225543737,ok,0.001,ok,ok,8.881784197001252e-14,-0.006944254753668567,0.011675342924176392,-0.005200293235797959,True
local_b4_n200,1,2035171602,local,4,0.282842712474619,200,0.0075658373210518715,True,ok,0.017612404840651408,0.59060750177986,0.012939112427536866,7.332923893536882,6.544866677561544,0.04174213898490267,0.03669552550217094,0.03791405699168488,0.029526090932542066,0.029526090932542066,200.0,200.0,0.005,8.266920481503348e-11,9.56446296047353,9,-2.0577713144565024e-11,-4.85722573273506e-17,-1.9539925233402755e-14,-0.1439809786381594,1.0001180294359449,1.2118985959472361,0.21679347733179066,1.4907763912219707e-10,0.0013481250498443842,ok,0.001,ok,ok,0.0,-0.007747789509235478,0.042972599190538294,0.010046567519599536,True
local_b4_n200,2,2035171603,local,4,0.282842712474619,200,0.0075658373210518715,True,ok,0.010952465352455087,0.7802620106360023,0.00943022687067018,5.0655162102130165,4.316117766478164,0.18632091388274563,0.14348424207546528,0.11554919797285242,0.11186157937341587,0.11186157937341587,200.0,200.0,0.005,2.042810365310288e-14,12.846385283242713,11,-5.235395450498004e-15,-4.753142324176451e-16,-1.900701818158268e-13,-0.34226503461549074,1.17302859403148,1.436360932002297,0.13641966130133737,5.595524044110789e-14,0.0015712499152868986,ok,0.001,ok,ok,4.440892098500626e-14,-0.007530439680100323,0.029435370385010498,0.003386628031403216,True
local_b4_n200,3,2035171604,local,4,0.282842712474619,200,0.0075658373210518715,True,ok,0.01422385622507294,0.6881636688763519,0.01248735615698526,6.245296339744824,4.389258312197465,0.09968789256790003,0.07985661879316754,0.11139986580655142,0.058147566764326954,0.058147566764326954,200.0,200.0,0.005,5.551115123125783e-16,10.545359933942594,11,-1.5785983631388945e-16,-3.642919299551295e-17,-1.4210854715202004e-14,-0.2778769248578241,1.0399407324208374,1.422863949259636,0.1767389999548576,1.3322676295501878e-15,0.0018212089780718088,ok,0.001,ok,ok,0.0,-0.010250912104742667,0.038698624554888546,0.006658018904021068,True
local_b4_n200,4,2035171605,local,4,0.282842712474619,200,0.0075658373210518715,True,ok,0.0021457187590416815,0.7023405589781788,0.00467193207542853,0.9043035837491475,0.8116679726739815,0.6759920285428578,0.6619806654432174,0.6664207931989219,0.6510663304913482,0.6510663304913482,200.0,200.0,0.005,5.773159728050814e-15,13.838597349924168,10,-1.1774435593192578e-15,8.890457814381136e-17,3.530509218307998e-14,-0.023008040066237467,0.941096839259836,1.2706390562088472,0.1525419795696327,1.3100631690576847e-14,0.0015692501328885555,ok,0.001,ok,ok,2.6645352591003757e-13,-0.007011099847015704,0.011302537365099067,-0.00542011856201019,True
local_b4_n200,5,2035171606,local,4,0.282842712474619,200,0.0075658373210518715,True,ok,0.005169771581275295,0.6431996859169131,0.006867971533121786,2.161458552910741,2.320081729590575,0.37133524261656076,0.3552622651176045,0.31347337059574476,0.3555980296569128,0.3555980296569128,200.0,200.0,0.005,1.199040866595169e-13,11.025932970355369,10,-2.6351316961825688e-14,-1.0408340855860843e-17,-3.552713678800501e-15,-0.046774960200311355,0.8259520440587,1.2869296038879625,0.14690821484351807,2.4202861936828413e-13,0.0015442511066794395,ok,0.001,ok,ok,4.440892098500626e-14,-0.008291205270489745,0.018630748433040335,-0.002396065739776576,True
local_b4_n200,6,2035171607,local,4,0.282842712474619,200,0.0075658373210518715,True,ok,0.023281495062589252,0.7136722026248905,0.015801197163946144,9.830289041586255,7.9353976569746,0.015527447648477034,0.012362222028634798,0.018916914151279364,0.009501562573142023,0.009501562573142023,200.0,200.0,0.005,3.774758283725532e-15,16.850429277228482,11,-9.853229343548264e-16,9.020562075079397e-17,3.375077994860476e-14,-0.25884550827527697,0.974926966326803,1.2432997889433497,0.14350201051238012,7.993605777301127e-15,0.0015725011471658945,ok,0.001,ok,ok,1.3322676295501878e-13,-0.007688282291361634,0.05425127241654014,0.01571565774153738,True
local_b4_n200,7,2035171608,local,4,0.282842712474619,200,0.0075658373210518715,True,ok,0.011802503351456384,0.7224424915587482,0.011610567581933821,5.2070306912163975,3.554628576197808,0.1595265808573871,0.13261952718836212,0.16909166949010102,0.09437296162787108,0.09437296162787108,200.0,200.0,0.005,8.083811398051921e-16,12.262214804903737,11,-1.249000902703301e-16,-4.85722573273506e-17,-1.9539925233402755e-14,-0.243014675316922,1.016653033592984,1.5594948740832828,0.1652830319561804,1.1102230246251565e-15,0.0015613329596817493,ok,0.001,ok,ok,2.220446049250313e-13,-0.010953790949202208,0.034558797652114975,0.004236666030404512,True
local_b4_n200,8,2035171609,local,4,0.282842712474619,200,0.0075658373210518715,True,ok,0.0029335089277435777,0.7003638748463994,0.005424593991897486,1.234102984702611,1.1032724987136708,0.5814181377406138,0.5653413051576166,0.5760065485405653,0.556158593359932,0.556158593359932,200.0,200.0,0.005,2.4091839634365897e-14,13.877773950651992,10,-5.20503778966841e-15,1.3314002678121994e-16,5.306866057708248e-14,-0.03034970680258997,1.0250133945540014,1.1410669868149022,0.17181225870224362,5.3290705182007514e-14,0.001440499909222126,ok,0.001,ok,ok,8.881784197001252e-14,-0.007698499927127856,0.013565517782615012,-0.004632328393308294,True
local_b4_n200,9,2035171610,local,4,0.282842712474619,200,0.0075658373210518715,True,ok,0.028301001646160895,0.7093278722946064,0.019065746125091154,13.09081571950228,6.819320271457622,0.024182164948386587,0.014328031768144536,0.033052431807845006,0.003481819318150567,0.003481819318150567,200.0,200.0,0.005,5.8156812698939575e-12,9.290494993564755,11,-3.3552050027196856e-12,4.822531263215524e-16,1.936228954946273e-13,-0.8852075305189606,0.9237421166431843,1.9539030061203775,0.15473733202787474,1.0953016271741944e-11,0.0015819999389350414,ok,0.001,ok,ok,1.3322676295501878e-13,-0.009067174097401862,0.06566917738972365,0.020735164325109023,True
local_b4_n200,10,2035171611,local,4,0.282842712474619,200,0.0075658373210518715,True,ok,0.007539829334023418,0.7043958961033814,0.008954639632212151,3.3053830564879667,2.92484849621172,0.2812310315152503,0.25070728531323017,0.23167395825335307,0.22135979561813696,0.22135979561813696,200.0,200.0,0.005,9.28089827212375e-11,11.061807138550249,10,-3.2945581159016246e-11,1.960237527853792e-16,7.860379014346108e-14,-0.14472566143929977,0.7440422981895454,1.6999729627990732,0.12193388162835542,1.9345414159488428e-10,0.0014790007844567299,not_checked,0.001,not_checked,not_checked,,-0.010010941839647392,0.025090600507694228,-2.6007987028453528e-05,True
local_b4_n200,11,2035171612,local,4,0.282842712474619,200,0.0075658373210518715,True,ok,0.0217262305330157,0.741067264925996,0.014409883284829093,9.765189073659103,7.705235421259509,0.0324004694841456,0.021211247987749135,0.021224105091255795,0.012968316266735358,0.012968316266735358,200.0,200.0,0.005,2.531308496145357e-13,13.280045277923826,11,-1.189846832172492e-13,-4.614364446098307e-16,-1.865174681370263e-13,-0.5373484302264115,1.223332222719285,1.3095968456191525,0.16287865627654993,5.31574784190525e-13,0.0015736659988760948,not_checked,0.001,not_checked,not_checked,,-0.00651662172667505,0.049969082792706454,0.014160393211963829,True
local_b4_n200,12,2035171613,local,4,0.282842712474619,200,0.0075658373210518715,True,ok,0.026800464572396487,0.6772638716226884,0.01788484391764668,12.300762616909603,7.015358769980216,0.023838173267621568,0.014210562046350388,0.02996637422886443,0.004700469345631136,0.004700469345631136,200.0,200.0,0.005,5.858646900946951e-13,7.4919212516990665,11,-3.2883418210616355e-13,1.249000902703301e-16,4.796163466380676e-14,-0.7902883939755041,1.032621908196346,1.7537657155325743,0.18797236794350985,1.0471623568264476e-12,0.0015750420279800892,not_checked,0.001,not_checked,not_checked,,-0.008253185375311244,0.06185411452010422,0.019234627251344616,True
local_b4_n200,13,2035171614,local,4,0.282842712474619,200,0.0075658373210518715,True,ok,0.00988872801968288,0.651700286444165,0.010444619263688643,4.285019666130791,3.186515213496798,0.18832828176023764,0.16415515129400038,0.20326238314074274,0.1383808511745239,0.1383808511745239,200.0,200.0,0.005,7.676714819382369e-11,9.049678111009012,10,-2.6534371921904665e-11,-1.5959455978986625e-16,-6.483702463810914e-14,-0.16476422912881938,0.9914678678346512,1.3828867551817237,0.18405356869640518,1.4695178407464482e-10,0.001433500088751316,not_checked,0.001,not_checked,not_checked,,-0.010582349569380117,0.030359805608745877,0.0023228906986310083,True
local_b4_n200,14,2035171615,local,4,0.282842712474619,200,0.0075658373210518715,True,ok,0.005229753164713635,0.6904763495357074,0.007456732804682027,2.1501471160929952,1.8924491722471486,0.36734992820051904,0.3572679323288743,0.3882038906078981,0.35135764841100936,0.35135764841100936,200.0,200.0,0.005,1.0347278589506459e-13,15.553539460055772,10,-1.588573023125761e-14,-3.469446951953614e-18,-8.881784197001252e-16,-0.02912292510377057,0.9552242643730668,1.1376391159015664,0.15182331994173726,2.3003821070233244e-13,0.0014373341109603643,not_checked,0.001,not_checked,not_checked,,-0.009385174574801484,0.019844680904228754,-0.002336084156338236,True
local_b4_n200,15,2035171616,local,4,0.282842712474619,200,0.0075658373210518715,True,ok,0.0034021008653553064,0.7598304653448769,0.005765696012838099,1.470479617513053,1.3372394364907456,0.5486643217907188,0.5229708517284689,0.5124153674723878,0.506404170262245,0.506404170262245,200.0,200.0,0.005,1.5540901898702941e-12,16.33268990760888,10,-4.3861875936856975e-13,1.6479873021779667e-17,6.439293542825908e-15,-0.05481963568546522,0.8971595183791519,1.4102044005621408,0.12618606012482708,3.6770586575585185e-12,0.001438124105334282,not_checked,0.001,not_checked,not_checked,,-0.007898455665613558,0.01470265739632417,-0.004163736455696565,True
local_b4_n200,16,2035171617,local,4,0.282842712474619,200,0.0075658373210518715,True,ok,0.04493864530866265,0.7387188093326973,0.023247698804761154,22.134846295164454,10.775965224945738,0.007078962310098975,0.00258335849460621,0.004571185893366661,0.00012493348756807443,0.00012493348756807443,200.0,200.0,0.005,3.552713678800501e-15,8.424738723047088,12,-2.8102520310824275e-15,3.191891195797325e-16,1.2789769243681803e-13,-2.079694085849697,0.9904858154558753,2.2875917043755996,0.15178612180563616,6.661338147750939e-15,0.0016581660602241755,not_checked,0.001,not_checked,not_checked,,-0.0006260070721040706,0.09050329768942937,0.03737280798761078,True
local_b4_n200,17,2035171618,local,4,0.282842712474619,200,0.0075658373210518715,True,ok,0.013380348978802248,0.6255295169300958,0.013426184820474755,5.796600697591357,3.458863309565227,0.11499044731949806,0.09741836326247984,0.17738519735470243,0.06883315157837949,0.06883315157837949,200.0,200.0,0.005,8.881784197001252e-16,8.03910979509542,11,-6.591949208711867e-17,-1.3877787807814457e-16,-5.595524044110789e-14,-0.22223055303522887,0.7722322490508393,1.6814877110758548,0.15490859795541295,1.5543122344752192e-15,0.0015513338148593903,not_checked,0.001,not_checked,not_checked,,-0.012934489719106643,0.03969518767671114,0.005814511657750376,True
local_b4_n200,18,2035171619,local,4,0.282842712474619,200,0.0075658373210518715,True,ok,0.0004495464047005182,0.6573407990715143,0.002093842795198634,0.17622443306706687,0.18967610985039665,0.908706720924895,0.91044646062499,0.9095202148614717,0.9140141000100827,0.9140141000100827,200.0,200.0,0.005,1.6172174710504805e-11,17.543513143120705,9,1.41566890588668e-12,-1.3444106938820255e-16,-5.395683899678261e-14,0.001797064406570209,0.8235150512176048,1.0701827855358745,0.14202189474543486,3.805467052586664e-11,0.0013234990183264017,not_checked,0.001,not_checked,not_checked,,-0.0036543100631774815,0.004553402872578518,-0.007116290916351353,False
local_b4_n200,19,2035171620,local,4,0.282842712474619,200,0.0075658373210518715,True,ok,0.016292237411225097,0.6296396001145941,0.013933392760238042,7.163996190679797,4.713780961857335,0.0746495400839767,0.05824826710415929,0.094714281634271,0.038448042975007056,0.038448042975007056,200.0,200.0,0.005,3.5214886562329184e-16,7.163673740238967,11,-7.979727989493313e-17,-1.1796119636642288e-16,-4.884981308350689e-14,-0.3235506130948793,0.9548257989372775,1.5350783851848075,0.19216870136806322,6.661338147750939e-16,0.0015468739438802004,not_checked,0.001,not_checked,not_checked,,-0.011016710581292596,0.04360118540374279,0.008726400090173225,True
local_b4_n200,20,2035171621,local,4,0.282842712474619,200,0.0075658373210518715,True,ok,0.004557679560883265,0.7040006306647346,0.006730525402657802,1.8942920121587887,1.7210311429638392,0.4253478689573882,0.4113894621792964,0.4229439682474049,0.40190645671616154,0.40190645671616154,200.0,200.0,0.005,1.199040866595169e-13,15.425099360680889,10,-2.3247029301565192e-14,8.673617379884035e-18,3.1086244689504383e-15,-0.03561009390274128,1.001349315439557,1.1336250961795822,0.16092952817124298,2.686739719592879e-13,0.0014371660072356462,not_checked,0.001,not_checked,not_checked,,-0.008633907825357973,0.017749266947124503,-0.003008157760168606,True
local_b4_n200,21,2035171622,local,4,0.282842712474619,200,0.0075658373210518715,True,ok,0.005398608630620139,0.7866309345913325,0.008663949447336032,2.3823887032180338,1.3409132787065585,0.4335555696448563,0.39872111957074163,0.5114749648550028,0.3396900393578619,0.3396900393578619,200.0,200.0,0.005,1.0224021629312574e-10,17.16852347081383,10,-3.631307927964844e-11,-2.3418766925686896e-17,-1.021405182655144e-14,-0.11147262548498915,0.8784482591743724,1.7989777139312617,0.11922497630869254,2.4430768519323465e-10,0.0014411259908229113,not_checked,0.001,not_checked,not_checked,,-0.01158242025003419,0.022379637511274468,-0.002167228690431733,True
local_b4_n200,22,2035171623,local,4,0.282842712474619,200,0.0075658373210518715,True,ok,0.005174235296153018,0.6582402823596198,0.0074131755690668485,2.2100834686660233,1.8608791479481208,0.40104973697985247,0.3772290895301562,0.3943803129424434,0.3552807136757004,0.3552807136757004,200.0,200.0,0.005,9.788836408120005e-13,10.165463835236576,10,-2.67095373596149e-13,7.025630077706069e-17,2.886579864025407e-14,-0.07019467510240807,0.8967483820824728,1.398429067978189,0.16314226914672042,1.971756091734278e-12,0.001433042110875249,not_checked,0.001,not_checked,not_checked,,-0.009355321830290225,0.01970379242259626,-0.0023916020248988534,True
local_b4_n200,23,2035171624,local,4,0.282842712474619,200,0.0075658373210518715,True,ok,0.016802026207293652,0.7075927377663107,0.014405756911280522,7.651946752662996,4.514472735977076,0.08554185198049882,0.06202699228546246,0.10463926995905876,0.03472118562947241,0.03472118562947241,200.0,200.0,0.005,1.1435297153639112e-14,8.944365698206534,11,-6.38378239159465e-15,-1.3183898417423734e-16,-5.3290705182007514e-14,-0.4655681348727674,0.9562540051402929,1.747147578939489,0.16185631341244255,2.220446049250313e-14,0.0015432911459356546,not_checked,0.001,not_checked,not_checked,,-0.01143273850885514,0.04503679092344244,0.00923618888624178,True
local_b4_n200,24,2035171625,local,4,0.282842712474619,200,0.0075658373210518715,True,ok,0.0053340675009794225,0.7632265530377138,0.008647967243300315,2.343868986500065,1.3784394346552316,0.43367425361474066,0.40074868436700295,0.501967592911402,0.3441032572601043,0.3441032572601043,200.0,200.0,0.005,4.971634215422682e-11,15.275761121015202,10,-1.7025717641283578e-11,2.6194324487249787e-16,1.056932319443149e-13,-0.1051209930541479,0.8025282815651615,1.8799290571275482,0.11873804379440427,1.1493583862431933e-10,0.0014281240291893482,not_checked,0.001,not_checked,not_checked,,-0.01161563683537133,0.022283771837330175,-0.002231769820072449,True
local_b4_n200,25,2035171626,local,4,0.282842712474619,200,0.0075658373210518715,True,ok,0.00956324614868187,0.7133086494332801,0.010494758035509694,4.209220468275583,2.8043469179214204,0.22391091108683236,0.1930553616735533,0.24606157759153402,0.14768860681837725,0.14768860681837725,200.0,200.0,0.005,6.661338147750939e-16,11.551665002631573,11,2.463307335887066e-16,4.0766001685454967e-16,1.6253665080512292e-13,-0.1919610044014175,1.0575181580991215,1.508466370284399,0.17403590091463694,1.5543122344752192e-15,0.001548208063468337,not_checked,0.001,not_checked,not_checked,,-0.011006101627379462,0.0301325939247432,0.0019974088276299984,True
local_b4_n200,26,2035171627,local,4,0.282842712474619,200,0.0075658373210518715,True,ok,0.005602192294838826,0.6522673296606005,0.007747997859767998,2.388660745714874,1.9514085805061296,0.3816500636388849,0.35836989752810544,0.37692679419142733,0.32613676567953925,0.32613676567953925,200.0,200.0,0.005,1.1765033391952784e-12,10.008422808117452,10,-3.198934173109791e-13,-8.673617379884035e-18,-3.9968028886505635e-15,-0.07389191388967187,0.9533650250983017,1.394549346464622,0.18089754706595534,2.334576976181779e-12,0.0014427918940782547,not_checked,0.001,not_checked,not_checked,,-0.009583604462599869,0.020787989052277522,-0.0019636450262130456,True
local_b4_n200,27,2035171628,local,4,0.282842712474619,200,0.0075658373210518715,True,ok,0.0037095718657440546,0.6846290516561835,0.006179527060057945,1.5537891141780011,1.464097135756297,0.4883349652695159,0.47228488108929945,0.4809227773197112,0.47620141516400727,0.47620141516400727,200.0,200.0,0.005,4.474198789239381e-14,13.233407736092044,10,-9.205310125270927e-15,1.2836953722228372e-16,5.10702591327572e-14,-0.034980183940189646,0.8029351110596552,1.306164819644495,0.12779975367472457,9.769962616701378e-14,0.0014381250366568565,not_checked,0.001,not_checked,not_checked,,-0.008402078613460201,0.01582122234494831,-0.003856265455307817,True
local_b4_n200,28,2035171629,local,4,0.282842712474619,200,0.0075658373210518715,True,ok,0.016189552090045023,0.695532273688926,0.012870943017109,7.317773486132497,5.372950383139764,0.07902171923694408,0.05702556673551669,0.06812062886070501,0.039245816830161956,0.039245816830161956,200.0,200.0,0.005,2.7755575615628914e-15,8.693325901543446,11,-1.2038980923279041e-15,1.5612511283791264e-16,6.128431095930864e-14,-0.4209763250572438,1.1115708949669552,1.434318739734473,0.18792600052924366,5.10702591327572e-15,0.001548707950860262,not_checked,0.001,not_checked,not_checked,,-0.009037032670555917,0.04141613685064596,0.008623714768993151,True
