cell,replicate,seed,regime,b,beta,n,population_gap,valid,status,gap,I1,se,score,wald,p_gap,p_score,p_wald,naive_p,kish_p,ess,a2,max_weight,moment_error,condition,iterations,gap_kl_error,gap_score_error,lr_identity_error,score_discrepancy,eig_min,eig_max,min_sampling_eigenvalue,dual_entropy_discrepancy,fit_seconds,refinement_status,refinement_tolerance,refined_full_status,refined_reduced_status,scaled_refinement,lower,upper,error,covered
local_b0_n800,0,2035181601,local,0,0.0,800,0.0,True,ok,3.391238828021059e-05,0.5694865304401124,0.0002906949634389377,0.05406894015768661,0.054635450569279,0.9731687584176691,0.9732618748962845,0.9730520291717091,0.9732347997711503,0.9732347997711503,800.0000000000005,800.0000000000005,0.00125,1.657007864253046e-11,11.007362830697536,8,5.5545032549148e-17,6.182662888598589e-17,9.880984919163893e-14,9.544054532518303e-05,0.9884438844379085,1.0066479326289695,0.21100053949872355,3.303690654377078e-11,0.0012288328725844622,ok,0.001,ok,ok,0.0,-0.000535839270547295,0.0006036640471077162,3.391238828021059e-05,True
local_b0_n800,1,2035181602,local,0,0.0,800,0.0,True,ok,0.00015080131948952413,0.583342932119665,0.0006294330458311192,0.24110850931666433,0.22986141418715658,0.8863162772641551,0.8863932339947946,0.8914279113976283,0.8863520536139267,0.8863520536139265,800.0000000000005,800.0000000000005,0.00125,3.243605384284365e-11,11.399843919741109,8,-1.7249656564244376e-16,-2.2689640964690394e-16,-3.623767952376511e-13,8.680093328720939e-05,0.9523902794921045,1.0491392626153073,0.19656746406914566,6.604672364574071e-11,0.0012093328405171633,ok,0.001,ok,ok,0.0,-0.0010828647810188186,0.001384467419997867,0.00015080131948952413,True
local_b0_n800,2,2035181603,local,0,0.0,800,0.0,True,ok,0.0023216529026905963,0.6100450534593478,0.0024262313429169323,3.698799398764807,3.673498499717942,0.15376432646152371,0.15499716920909873,0.15933454192902172,0.15609003010341702,0.15609003010341685,800.0000000000005,800.0000000000005,0.00125,1.1185496973098452e-10,13.201914312143156,9,-1.5959455978986625e-16,-8.326672684688674e-17,-1.3278267374516872e-13,0.007922622770074605,0.9766802534408723,1.0072993519749713,0.18907236592078694,2.3713209174047734e-10,0.001335458131507039,ok,0.001,ok,ok,3.552713678800501e-13,-0.0024336731475888404,0.007076978952970033,0.0023216529026905963,True
local_b0_n800,3,2035181604,local,0,0.0,800,0.0,True,ok,0.002043563454048769,0.5921814489834043,0.002156929992171265,3.14844589789486,3.6880999848252793,0.17067305362546503,0.18220001531674496,0.15817551747614023,0.19498146753068116,0.19498146753068102,800.0000000000005,800.0000000000005,0.00125,4.9211967834139614e-11,15.282721041007196,9,-1.222980050563649e-16,-3.946495907847236e-17,-6.128431095930864e-14,0.060627814291586146,0.8448005109431104,1.0053706566474772,0.1728242113590585,1.0165157604546948e-10,0.001330625033006072,ok,0.001,ok,ok,5.329070518200751e-13,-0.0021839416477811707,0.006271068555878709,0.002043563454048769,True
local_b0_n800,4,2035181605,local,0,0.0,800,0.0,True,ok,0.002193626318705011,0.5523361833850855,0.002287834144344203,3.486250724558625,3.6701318948434394,0.1710127604379651,0.17304915633753137,0.15960297601628168,0.17292435145144733,0.17292435145144716,800.0000000000005,800.0000000000005,0.00125,7.001732527101012e-12,10.689261300807186,9,8.673617379884035e-17,5.551115123125783e-17,8.704148513061227e-14,0.011775692684697026,0.9446026304708162,1.0430928744852874,0.21878294796166134,1.3610668148089644e-11,0.0013379580341279507,ok,0.001,ok,ok,3.552713678800501e-13,-0.0022904462068106387,0.0066776988442206605,0.002193626318705011,True
local_b0_n800,5,2035181606,local,0,0.0,800,0.0,True,ok,9.989303763124902e-05,0.5528447275050281,0.0005115706619787277,0.15910913773793317,0.15453529825643997,0.9232869566828017,0.9236188082410866,0.92564207315494,0.9231953407351905,0.9231953407351904,800.0000000000005,800.0000000000005,0.00125,7.187250794515876e-12,10.407792028628164,8,3.2928575231100377e-16,2.3397082882237186e-16,3.7414515929867775e-13,0.0003598612360326686,0.9170772515127333,1.0927984171388605,0.21465867900227203,1.3979040147660271e-11,0.0012347507290542126,ok,0.001,ok,ok,1.7763568394002505e-13,-0.0009027670353943713,0.0011025531106568693,9.989303763124902e-05,True
local_b0_n800,6,2035181607,local,0,0.0,800,0.0,True,ok,8.646538666234882e-05,0.5802250365362513,0.0004507019254909189,0.13930628309154786,0.14734891839554382,0.9329175142476017,0.9324673944964257,0.9289740635836807,0.933165873038074,0.9331658730380739,800.0000000000005,800.0000000000005,0.00125,2.7936652990945277e-11,10.644203084967343,8,-4.790411773855641e-16,-2.2589352263735485e-16,-3.61710661422876e-13,-0.00048083221589483027,0.9036513441360723,1.0977923628504407,0.18971457199311148,5.661404678392046e-11,0.0012307078577578068,ok,0.001,ok,ok,3.552713678800501e-13,-0.0007968941550627072,0.0009698249283874048,8.646538666234882e-05,True
local_b0_n800,7,2035181608,local,0,0.0,800,0.0,True,ok,0.0006625528749213405,0.5996415163146229,0.0012268860840110008,1.0410404964068962,1.1767888712579186,0.5724425611379684,0.578203493503515,0.5552180077379871,0.5885800722517607,0.5885800722517607,800.0000000000005,800.0000000000005,0.00125,6.964917531604442e-11,13.75295836077959,8,2.279980783163882e-12,4.228388472693467e-18,7.105427357601002e-15,0.009522051733624637,0.8795704617772834,1.0247531864476058,0.17592772371387574,1.4535883607891265e-10,0.0012229590211063623,ok,0.001,ok,ok,3.552713678800501e-13,-0.001742099662873604,0.003067205412716285,0.0006625528749213405,True
local_b0_n800,8,2035181609,local,0,0.0,800,0.0,True,ok,0.0005634799139406788,0.5641041179825597,0.0011618276494570563,0.8981494830604456,0.9425565003358939,0.6356697014767814,0.6367624110831132,0.6242038694137555,0.6371284909253603,0.6371284909253601,800.0000000000005,800.0000000000005,0.00125,1.2688294859231064e-11,10.843132660810982,8,5.623496460160915e-14,-4.868067754459915e-17,-7.838174553853605e-14,0.0017091896223204728,0.9523692802828528,1.0389691502562297,0.21657116340216861,2.5101476452960014e-11,0.00126362475566566,ok,0.001,ok,ok,1.7763568394002505e-13,-0.0017136604352379786,0.002840620263119336,0.0005634799139406788,True
local_b0_n800,9,2035181610,local,0,0.0,800,0.0,True,ok,0.0018179175019863436,0.5578437862665864,0.0020580016903286066,2.8993929671030174,3.117382396049808,0.23702907745127733,0.23811711504536676,0.21041127776195173,0.233555859946931,0.2335558599469308,800.0000000000005,800.0000000000005,0.00125,1.6601808816574248e-10,10.607798974332741,8,4.0372670484511985e-12,1.4007892068512717e-16,2.2382096176443156e-13,0.004637518037567068,0.929991218899088,1.0923389598498239,0.21676589266153212,3.2947333750144026e-10,0.001233207993209362,ok,0.001,ok,ok,5.329070518200751e-13,-0.0022156916911802785,0.005851526695152966,0.0018179175019863436,True
local_b0_n800,10,2035181611,local,0,0.0,800,0.0,True,ok,0.0001467338594527412,0.6053310549927857,0.0006391126139191852,0.23283722897249465,0.21307554308532273,0.8879864845188512,0.8888569811197173,0.8989410931281193,0.8892409124373191,0.889240912437319,800.0000000000005,800.0000000000005,0.00125,9.037748327500594e-11,13.121845885104769,8,2.464445748168176e-15,-1.4371099796295361e-16,-2.298161660974074e-13,0.0009684730759457055,0.8927272765232939,1.093033623466539,0.18341680313750625,1.9022050601336105e-10,0.0012332911137491465,not_checked,0.001,not_checked,not_checked,,-0.0011059038458941142,0.0013993715647995966,0.0001467338594527412,True
local_b0_n800,11,2035181612,local,0,0.0,800,0.0,True,ok,0.0004360351817089825,0.5986029432178461,0.001019839131695292,0.7076599936694942,0.7252546760252404,0.7092029977959673,0.7057192037251523,0.6958457004282612,0.7055143657644888,0.7055143657644887,800.0000000000005,800.0000000000005,0.00125,6.626221793482046e-11,10.899201126104593,8,-3.5007760579297553e-13,1.9179536431268573e-16,3.0619951019161817e-13,-0.0050018514675608805,0.9371881907820093,1.098462417450562,0.1865136743915118,1.3834511314314568e-10,0.0012294580228626728,not_checked,0.001,not_checked,not_checked,,-0.0015628127864383912,0.002434883149856356,0.0004360351817089825,True
local_b0_n800,12,2035181613,local,0,0.0,800,0.0,True,ok,0.005068324367216048,0.5402548571007642,0.003425611294719899,7.828193380990249,8.942792290119769,0.013615205086795066,0.015783621165681543,0.011431344888516179,0.01734138402751024,0.017341384027510193,800.0000000000005,800.0000000000005,0.00125,3.74333897212864e-12,12.713166561213404,9,1.1171619185290638e-15,1.0928757898653885e-16,1.758593271006248e-13,0.14056280327771686,0.8571949596792096,1.0219047361969693,0.19686267710105412,7.140066315969307e-12,0.0013424577191472054,not_checked,0.001,not_checked,not_checked,,-0.0016457503954685785,0.011782399129900676,0.005068324367216048,True
local_b0_n800,13,2035181614,local,0,0.0,800,0.0,True,ok,0.0014246280283984891,0.5809943501232093,0.0019254051344691182,2.2649139181701625,2.19413674787465,0.31395299705740565,0.3162707756632491,0.3338483690602447,0.3199142068530446,0.31991420685304445,800.0000000000005,800.0000000000005,0.00125,9.374867548928023e-11,11.86328712710615,8,4.4932963599864095e-12,-7.546047120499111e-17,-1.2079226507921703e-13,0.007245463633710703,0.9185239501887766,1.0508749622221487,0.19091308513933541,1.941693472673478e-10,0.00121870799921453,not_checked,0.001,not_checked,not_checked,,-0.0023490966908094823,0.005198352747606461,0.0014246280283984891,True
