cell,replicate,seed,regime,b,beta,n,population_gap,valid,status,gap,I1,se,score,wald,p_gap,p_score,p_wald,naive_p,kish_p,ess,a2,max_weight,moment_error,condition,iterations,gap_kl_error,gap_score_error,lr_identity_error,score_discrepancy,eig_min,eig_max,min_sampling_eigenvalue,dual_entropy_discrepancy,fit_seconds,refinement_status,refinement_tolerance,refined_full_status,refined_reduced_status,scaled_refinement,lower,upper,error,covered
fixed_b0.6_n200,0,2035101601,fixed,0.6,0.6,200,0.02942372650516689,True,ok,0.02530669472117797,0.7892018181067728,0.0178559236030453,12.436639016732363,5.8347394923565234,0.047773638387767145,0.02540778202293892,0.054075733314141235,0.006337068848109515,0.006337068848109515,200.0,200.0,0.005,3.5860203695392556e-14,10.391706793128938,12,5.204170427930421e-16,-1.249000902703301e-16,-4.973799150320701e-14,-1.1569805641305875,1.0525630728288642,2.1669360939205093,0.1454716449324417,9.903189379656396e-14,0.0016900838818401098,ok,0.001,ok,ok,8.881784197001252e-14,-0.009690272451489498,0.06030366189384544,-0.0041170317839889226,True
fixed_b0.6_n200,1,2035101602,fixed,0.6,0.6,200,0.02942372650516689,True,ok,0.013696174348981183,0.7851092836821794,0.012924631107411353,6.434561302709401,3.486813835648978,0.15336061820015162,0.11192939126719267,0.174923434520211,0.06461977052118807,0.06461977052118807,200.0,200.0,0.005,3.097522238704187e-13,12.252211578173403,11,-1.715277225811107e-13,3.7643499428696714e-16,1.545430450278218e-13,-0.478045781558464,1.0791742399260977,1.847448895956651,0.14983050686297822,6.792344464656708e-13,0.0015760832466185093,ok,0.001,ok,ok,8.881784197001252e-14,-0.011635637135011104,0.03902798583297347,-0.01572755215618571,True
fixed_b0.6_n200,2,2035101603,fixed,0.6,0.6,200,0.02942372650516689,True,ok,0.04499392268871483,0.6911590535543533,0.023916578844272403,21.39686914187449,10.065778590638333,0.005291064689729855,0.002195734646709401,0.0065199452825927505,0.00012355989524228428,0.00012355989524228428,200.0,200.0,0.005,8.881784197001252e-16,7.529576461861532,12,-1.5265566588595902e-16,1.1102230246251565e-16,4.263256414560601e-14,-1.6996500331942794,0.9759916926799931,2.1350177632543352,0.1716420199357731,1.9984014443252818e-15,0.0016800828743726015,ok,0.001,ok,ok,2.6645352591003757e-13,-0.0018817104794716724,0.09186955585690132,0.015570196183547935,True
fixed_b0.6_n200,3,2035101604,fixed,0.6,0.6,200,0.02942372650516689,True,ok,0.08972729820199499,0.7198100615656187,0.02911309560390453,45.307050743782774,22.23921445038203,6.26397779608288e-05,5.742372156319722e-06,1.4818899106148426e-05,1.60836977444693e-08,1.60836977444693e-08,200.0,200.0,0.005,4.218847493575595e-15,7.976125190027109,11,1.124100812432971e-15,-1.1102230246251565e-16,-4.973799150320701e-14,-4.70806573149239,1.4182234940858565,2.079727186810545,0.23358025283310407,1.1324274851176597e-14,0.0016066250391304493,ok,0.001,ok,ok,4.440892098500626e-14,0.03266667933987073,0.14678791706411926,0.060303571696828095,False
fixed_b0.6_n200,4,2035101605,fixed,0.6,0.6,200,0.02942372650516689,True,ok,0.050014909098493376,0.7376803624474546,0.02450146608741039,24.807311650157814,11.261952610210773,0.004453073443528396,0.0013957460808555928,0.0035850734926265123,4.526475698817572e-05,4.526475698817572e-05,200.0,200.0,0.005,3.2085445411667024e-14,8.308755741023905,12,-2.548655730905125e-14,4.0245584642661925e-16,1.5631940186722204e-13,-2.400674005380232,1.0939171479881598,2.275478396880057,0.17216882955894383,5.6621374255882984e-14,0.0016744588501751423,ok,0.001,ok,ok,2.220446049250313e-13,0.0019929179987394977,0.09803690019824726,0.020591182593326485,True
fixed_b0.6_n200,5,2035101606,fixed,0.6,0.6,200,0.02942372650516689,True,ok,0.05536145906512857,0.8660244132715551,0.026162292685742362,30.54395033716689,10.82124514219499,0.010255380262010866,0.002307379154980349,0.004468857163806725,1.5536914062429122e-05,1.5536914062429122e-05,200.0,200.0,0.005,3.1370461783808423e-12,14.454207246641115,11,-8.024136910478319e-14,6.522560269672795e-16,2.6645352591003757e-13,-4.199683355557731,1.1723983186259328,3.1248496301693365,0.12913277732139572,9.71933644677847e-12,0.0016047502867877483,ok,0.001,ok,ok,0.0,0.004084307648077858,0.10663861048217929,0.02593773255996168,True
fixed_b0.6_n200,6,2035101607,fixed,0.6,0.6,200,0.02942372650516689,True,ok,0.006297804213718727,0.767428482750705,0.008587560923412885,2.8091725743301748,1.877936381800884,0.3610779025395946,0.32155360581000936,0.39103109672217984,0.28377862258040765,0.28377862258040765,200.0,200.0,0.005,9.2148511043888e-15,14.399991659726213,11,-5.204170427930421e-17,-6.591949208711867e-17,-2.6645352591003757e-14,-0.1450254444213419,0.9990698941733016,1.4984476856824507,0.14539643531875476,2.4424906541753444e-14,0.001583124976605177,ok,0.001,ok,ok,8.881784197001252e-14,-0.010533505911214058,0.023129114338651512,-0.023125922291448164,False
fixed_b0.6_n200,7,2035101608,fixed,0.6,0.6,200,0.02942372650516689,True,ok,0.0143082329503752,0.8818119054004518,0.013414362149327348,6.983062617476278,3.354724306827566,0.18337300398194395,0.12914977704090919,0.18686625098330834,0.057174539685828085,0.057174539685828085,200.0,200.0,0.005,7.1921357758242266e-12,20.85233597870576,12,-5.065392549852277e-16,-4.475586568020162e-16,-1.794120407794253e-13,-0.6298847186630994,1.113982339879348,2.2863224181342052,0.11551096995057653,2.282707356471292e-11,0.0016649591270834208,ok,0.001,ok,ok,8.881784197001252e-14,-0.011983433737883714,0.04059989963863411,-0.015115493554791692,True
fixed_b0.6_n200,8,2035101609,fixed,0.6,0.6,200,0.02942372650516689,True,ok,0.0309215975158188,0.7574292804800562,0.01879347674152024,13.025795072070624,9.318748133844428,0.008909384707745327,0.007135848269101151,0.009472389628487302,0.0020615039223240454,0.0020615039223240454,200.0,200.0,0.005,1.6363577159950182e-12,23.141635683768996,11,-3.9278302832457257e-13,1.1102230246251565e-16,4.618527782440651e-14,-0.32857803287155196,0.7077727896504338,1.6640209862269573,0.09714372633164355,3.905320511421451e-12,0.0015451249200850725,ok,0.001,ok,ok,1.7763568394002505e-13,-0.005912940041852041,0.06775613507348964,0.0014978710106519078,True
fixed_b0.6_n200,9,2035101610,fixed,0.6,0.6,200,0.02942372650516689,True,ok,0.009365671540016773,0.8701678293328623,0.009961078875892667,4.542988425005084,2.724585988860951,0.28128599140110844,0.21548287824066276,0.2560729294445784,0.15364134704477078,0.15364134704477078,200.0,200.0,0.005,3.908540158192864e-12,18.66339900034406,11,-1.3777902430067712e-12,-4.0245584642661925e-16,-1.6120438317557273e-13,-0.39835990449918723,1.2232920576826753,1.7471109861217426,0.12355667596731273,1.2192025167223619e-11,0.0015475829131901264,ok,0.001,ok,ok,8.881784197001252e-14,-0.010157684303895582,0.02888902738392913,-0.02005805496515012,False
