cell,replicate,seed,regime,b,beta,n,population_gap,valid,status,gap,I1,se,score,wald,p_gap,p_score,p_wald,naive_p,kish_p,ess,a2,max_weight,moment_error,condition,iterations,gap_kl_error,gap_score_error,lr_identity_error,score_discrepancy,eig_min,eig_max,min_sampling_eigenvalue,dual_entropy_discrepancy,fit_seconds,refinement_status,refinement_tolerance,refined_full_status,refined_reduced_status,scaled_refinement,lower,upper,error,covered
local_b1_n800,0,2035191601,local,1,0.035355339059327376,800,0.00013083107026967689,True,ok,0.00020461420917960993,0.5855392690967605,0.0007160560305981713,0.3250110093018709,0.32841311215139346,0.8459819188234512,0.8470076003322317,0.8485667271636058,0.849004011812188,0.8490040118121879,800.0000000000005,800.0000000000005,0.00125,3.6003977577081514e-11,12.058787141271733,8,4.647486822467739e-15,-7.947201924318748e-17,-1.270095140171179e-13,0.0011858626927525873,0.9618975576896954,0.9957303792059152,0.1978585620569818,7.35707050836254e-11,0.0012602079659700394,ok,0.001,ok,ok,3.552713678800501e-13,-0.0011988298217055168,0.0016080582400647366,7.378313890993304e-05,True
local_b1_n800,1,2035191602,local,1,0.035355339059327376,800,0.00013083107026967689,True,ok,0.0020215786166351,0.6217159132065782,0.0022082156203420676,3.117290723857753,3.464295757362631,0.16985009819107327,0.18106883093782355,0.1769040332129727,0.19844111091809505,0.19844111091809483,800.0000000000005,800.0000000000005,0.00125,1.8794965583879275e-10,17.039798941631613,9,-4.336808689942018e-17,-4.2500725161431774e-17,-6.88338275267597e-14,0.05861753137920456,0.8181937229299264,1.007388859174367,0.15422385812782186,4.0542924573117034e-10,0.001350125065073371,ok,0.001,ok,ok,1.7763568394002505e-13,-0.0023064444693341258,0.006349601702604326,0.0018907475463654233,True
local_b1_n800,2,2035191603,local,1,0.035355339059327376,800,0.00013083107026967689,True,ok,0.00020416270513079482,0.6131054236907671,0.0007022333282291419,0.33007584166638676,0.3349584235625772,0.8508362161815866,0.849400432337637,0.8457941996608977,0.849310730201726,0.8493107302017259,800.0000000000005,800.0000000000005,0.00125,1.2813217153961887e-10,11.900652155030604,8,-1.5282968033464295e-14,-1.199940754398332e-16,-1.9229062786507711e-13,-0.0017077567285574413,0.9792273310403659,1.0439427822675944,0.18823617180207683,2.732885029388399e-10,0.0012331248726695776,ok,0.001,ok,ok,0.0,-0.0011721893269420179,0.0015805147372036075,7.333163486111793e-05,True
local_b1_n800,3,2035191604,local,1,0.035355339059327376,800,0.00013083107026967689,True,ok,0.0008169440813350359,0.6421184923999932,0.001485982865886549,1.3386552266142089,1.179271682946144,0.5413226182890267,0.5333773794699468,0.5545291845014817,0.5201930610462298,0.5201930610462295,800.0000000000005,800.0000000000005,0.00125,1.3690082401041082e-10,12.354754011275102,9,-1.4567159653013084e-11,-7.578573185673676e-17,-1.2079226507921703e-13,-0.015772348239075362,0.9579632410147596,1.1797766313784661,0.18844052917467538,2.8963409448579114e-10,0.0013353340327739716,ok,0.001,ok,ok,1.7763568394002505e-13,-0.0020955288174462133,0.003729416980116285,0.000686113011065359,True
local_b1_n800,4,2035191605,local,1,0.035355339059327376,800,0.00013083107026967689,True,ok,0.0007587645408417831,0.5558281432518131,0.0013403856635151128,1.2263670655228434,1.2764216114189415,0.5518652488714348,0.5485445833343388,0.5282366971296915,0.5449770296308641,0.544977029630864,800.0000000000005,800.0000000000005,0.00125,1.0854761534062618e-11,9.430329256163397,8,-7.238028535902497e-13,-1.08528637465799e-16,-1.7363888105137448e-13,-0.006171900087994842,0.9237785476499134,1.1254683287081786,0.21574427953963435,2.0528911903738845e-11,0.0012336659710854292,ok,0.001,ok,ok,7.105427357601002e-13,-0.0018683430850416614,0.0033858721667252276,0.0006279334705721062,True
local_b1_n800,5,2035191606,local,1,0.035355339059327376,800,0.00013083107026967689,True,ok,0.0006803824775007961,0.5880975173787808,0.0012962255979760613,1.08807947714082,1.1036337688193194,0.579453092565346,0.5796076583488734,0.575902510963942,0.5802443436501596,0.5802443436501594,800.0000000000005,800.0000000000005,0.00125,4.065303649269936e-11,11.635778190912538,8,1.316394909745e-14,-8.695301423333746e-17,-1.3944401189291966e-13,0.00026624343022718655,0.9251507499733334,1.0738753547883932,0.1951139322215002,8.337175394501628e-11,0.0012229590211063623,ok,0.001,ok,ok,0.0,-0.0018601730103711793,0.0032209379653727714,0.0005495514072311192,True
local_b1_n800,6,2035191607,local,1,0.035355339059327376,800,0.00013083107026967689,True,ok,0.00183848043010304,0.5927036560429053,0.002106674570759062,2.8400102530238867,3.143510471573878,0.20942942281166754,0.2210161629720362,0.207680334298502,0.22974521519910812,0.2297452151991079,800.0000000000005,800.0000000000005,0.00125,5.0470627677157154e-11,15.042849197955325,9,1.6002824065886045e-16,4.466912950640278e-17,6.927791673660977e-14,0.05077921757048953,0.8672455393488008,1.0155834991635675,0.18101861254013954,1.042481656554628e-10,0.0013411249965429306,ok,0.001,ok,ok,7.105427357601002e-13,-0.0022905258557310995,0.0059674867159371795,0.001707649359833363,True
local_b1_n800,7,2035191608,local,1,0.035355339059327376,800,0.00013083107026967689,True,ok,0.00016736617370205487,0.60043623951422,0.0006618137554825936,0.26757322127396327,0.25681115270206883,0.8718941147786592,0.8719890168908595,0.8794966037764016,0.8746837041362698,0.8746837041362697,800.0000000000005,800.0000000000005,0.00125,7.223754927565551e-11,12.21896539327562,8,4.412702842016003e-17,-8.814563662307151e-17,-1.4077627952246985e-13,0.00010632832466234143,0.8996250589308017,1.0598862899967054,0.1795652492834905,1.509532498999988e-10,0.001252833055332303,ok,0.001,ok,ok,1.0658141036401503e-12,-0.0011297649515170263,0.001464497298921136,3.653510343237798e-05,True
local_b1_n800,8,2035191609,local,1,0.035355339059327376,800,0.00013083107026967689,True,ok,0.0009438208531298287,0.6446721557078099,0.0015147935666724919,1.5537543376238105,1.5101303602029925,0.48569947392653107,0.4756721034900081,0.46997998038935107,0.4699839741070888,0.4699839741070885,800.0000000000005,800.0000000000005,0.00125,6.661338147750939e-16,12.13132147679775,10,-1.0733601507606494e-16,-1.1720225484568303e-16,-1.871836019518014e-13,-0.021820486308041898,0.9969211668773115,1.0956589764285192,0.18013161956017507,1.5543122344752192e-15,0.001446541864424944,ok,0.001,ok,ok,1.7763568394002505e-13,-0.0020251199815612287,0.003912761687820886,0.0008129897828601518,True
local_b1_n800,9,2035191610,local,1,0.035355339059327376,800,0.00013083107026967689,True,ok,0.0005119934857646946,0.5822131271685516,0.0010754893259118652,0.832281397647551,0.8959558325276908,0.6661706741566418,0.661863163223346,0.6389187935901816,0.6639192232672934,0.6639192232672932,800.0000000000005,800.0000000000005,0.00125,3.070643739278012e-11,10.058936915739212,8,-6.961972231350755e-13,-3.165870343657673e-17,-4.9960036108132044e-14,-0.006545910212019612,0.9263792473843876,1.0959643366802636,0.19196624809507923,6.246669848053443e-11,0.001219665864482522,ok,0.001,ok,ok,3.552713678800501e-13,-0.0015959268587798217,0.002619913830309211,0.0003811624154950177,True
