cell,replicate,seed,regime,b,beta,n,population_gap,valid,status,gap,I1,se,score,wald,p_gap,p_score,p_wald,naive_p,kish_p,ess,a2,max_weight,moment_error,condition,iterations,gap_kl_error,gap_score_error,lr_identity_error,score_discrepancy,eig_min,eig_max,min_sampling_eigenvalue,dual_entropy_discrepancy,fit_seconds,refinement_status,refinement_tolerance,refined_full_status,refined_reduced_status,scaled_refinement,lower,upper,error,covered
fixed_b0.3_n800,0,2035111601,fixed,0.3,0.3,800,0.008448000378273424,True,ok,0.012493835923967023,0.7115841347421221,0.006064168277239733,22.246376353468964,14.354339991457703,0.0006731407604518092,0.0003114268926712384,0.000763826418346601,4.562436156873187e-05,4.562436156873161e-05,800.0000000000005,800.0000000000005,0.00125,9.992007221626409e-16,10.804395802378632,11,-1.249000902703301e-16,-2.5673907444456745e-16,-4.085620730620576e-13,-1.1281194375608585,0.998024206239535,1.5800856277130384,0.16661822407854723,2.4424906541753444e-15,0.001993415877223015,ok,0.001,ok,ok,3.552713678800501e-13,0.0006082845043868402,0.024379387343547207,0.004045835545693599,True
fixed_b0.3_n800,1,2035111602,fixed,0.3,0.3,800,0.008448000378273424,True,ok,0.01751638157847135,0.6977171594391236,0.007124273990779413,31.809104989676957,19.703834160856097,5.793060706599899e-05,1.686277344175055e-05,5.264616927041174e-05,8.207024124788238e-07,8.207024124788176e-07,800.0000000000005,800.0000000000005,0.00125,9.325873406851315e-15,8.625581205094054,11,-4.9057979900624105e-15,-1.6653345369377348e-16,-2.6290081223123707e-13,-1.89144723206139,1.0545849220514691,1.6207321659743195,0.18323405338126356,1.7763568394002505e-14,0.0016341251321136951,ok,0.001,ok,ok,5.329070518200751e-13,0.003553061140548262,0.03147970201639444,0.009068381200197928,True
fixed_b0.3_n800,2,2035111603,fixed,0.3,0.3,800,0.008448000378273424,True,ok,0.017469358193270335,0.7241422132040924,0.00706021022788202,32.028723910447454,19.80538043114205,7.845710035029159e-05,2.1631146812637212e-05,5.0039882746136055e-05,8.521642435156173e-07,8.521642435156109e-07,800.0000000000005,800.0000000000005,0.00125,5.1514348342607263e-14,9.79268200105289,11,-2.6333102365327932e-14,-4.5102810375396984e-17,-7.460698725481052e-14,-2.038875400607452,1.0695631863550128,1.675723614179909,0.17448940383567238,1.0258460747536446e-13,0.001709582982584834,ok,0.001,ok,ok,1.7763568394002505e-13,0.0036316004233402487,0.03130711596320042,0.009021357814996911,True
fixed_b0.3_n800,3,2035111604,fixed,0.3,0.3,800,0.008448000378273424,True,ok,0.009839269251311844,0.6794320384276058,0.0047833950927678014,17.28997858808337,15.557851875905994,0.001212476771806907,0.0006364258918668366,0.00041846138682065593,0.00038149401285857506,0.0003814940128585736,800.0000000000005,800.0000000000005,0.00125,1.1102230246251565e-15,9.493299530702682,11,4.2327252813834093e-16,3.677613769070831e-16,5.861977570020827e-13,-0.7735738929922045,1.015469712098029,1.2909118198440297,0.16831225407166459,2.4424906541753444e-15,0.0015782080590724945,ok,0.001,ok,ok,1.7763568394002505e-13,0.0004639871456613223,0.019214551356962366,0.0013912688730384204,True
fixed_b0.3_n800,4,2035111605,fixed,0.3,0.3,800,0.008448000378273424,True,ok,0.01060888421515438,0.6881446248180605,0.005192268330366327,18.748166277703856,14.633108247278134,0.000983838304880498,0.000482376716043508,0.0006644478761206573,0.0002061085941255095,0.00020610859412550843,800.0000000000005,800.0000000000005,0.00125,1.2212453270876722e-15,9.638692633647723,11,-1.1449174941446927e-16,4.163336342344337e-17,6.750155989720952e-14,-0.886975766728419,1.1012877481195942,1.3251129035966827,0.18540707265281928,2.4424906541753444e-15,0.0015537498984485865,ok,0.001,ok,ok,1.7763568394002505e-13,0.0004322252895684591,0.020785543140740298,0.0021608838368809558,True
fixed_b0.3_n800,5,2035111606,fixed,0.3,0.3,800,0.008448000378273424,True,ok,0.009173066109917638,0.676207541352001,0.004909908596016281,16.06018067201156,12.34593273920432,0.002288492301695258,0.0012989382059984578,0.0020850418132786694,0.0006500554520065051,0.0006500554520065019,800.0000000000005,800.0000000000005,0.00125,1.445151776025e-10,9.542729023786647,10,-5.2479321235865406e-11,-1.942890293094024e-16,-3.161915174132446e-13,-0.6916374480716643,1.0952462557692964,1.3008954093517588,0.19989188274198957,2.8543412078363417e-10,0.0015554579440504313,ok,0.001,ok,ok,1.7763568394002505e-13,-0.0004501779056578937,0.018796310125493168,0.0007250657316442144,True
fixed_b0.3_n800,6,2035111607,fixed,0.3,0.3,800,0.008448000378273424,True,ok,0.01725817328712309,0.6976723819184232,0.006717148335038256,31.14204844187684,21.429601532203996,4.143558927234934e-05,1.1921114773195474e-05,2.2213712799657344e-05,1.009012296651307e-06,1.0090122966513011e-06,800.0000000000005,800.0000000000005,0.00125,4.551914400963142e-15,9.26644750310953,11,-2.4216739724636227e-15,4.163336342344337e-17,7.460698725481052e-14,-1.764485591239941,1.158277361403398,1.496670902779361,0.20114043377590862,8.881784197001252e-15,0.0016369589138776064,ok,0.001,ok,ok,3.552713678800501e-13,0.004092804471634921,0.03042354210261126,0.008810172908849667,True
fixed_b0.3_n800,7,2035111608,fixed,0.3,0.3,800,0.008448000378273424,True,ok,0.0025428260453925766,0.6666069456315669,0.002630016902984131,4.2725978312110096,3.5035611774048996,0.1626143921888099,0.14851318223449417,0.17346479884133476,0.1307771124794378,0.1307771124794376,800.0000000000005,800.0000000000005,0.00125,4.551914400963142e-15,11.80489945424364,10,-1.0473392986209973e-15,8.630249292984615e-17,1.4033219031261979e-13,-0.10203807929144215,1.012829421680081,1.2280143815896212,0.1886335550935692,9.547918011776346e-15,0.0014854581095278263,ok,0.001,ok,ok,7.105427357601002e-13,-0.002611912363187893,0.007697564453973046,-0.005905174332880847,False
fixed_b0.3_n800,8,2035111609,fixed,0.3,0.3,800,0.008448000378273424,True,ok,0.007254010697826496,0.642269546006587,0.004435258044516708,12.45697291805216,9.676490706130636,0.007363250802808245,0.00516903603575768,0.007920940318932907,0.0030178562270372763,0.0030178562270372637,800.0000000000005,800.0000000000005,0.00125,6.6837646528483674e-12,9.0659887465321,10,-2.0226598174133414e-12,-3.677613769070831e-16,-5.861977570020827e-13,-0.42527790076487904,1.0335712318026173,1.3065579837699572,0.20282505488064329,1.283817496755546e-11,0.001489207148551941,ok,0.001,ok,ok,8.881784197001252e-13,-0.0014389353315677998,0.015946956727220792,-0.0011939896804469274,True
fixed_b0.3_n800,9,2035111610,fixed,0.3,0.3,800,0.008448000378273424,True,ok,0.0057157249923298625,0.6744422663527752,0.0039260007581958314,9.838182154799373,7.647518217651185,0.020817091266929773,0.015571850295050002,0.02184552664021549,0.010331270688669623,0.010331270688669597,800.0000000000005,800.0000000000005,0.00125,3.870015419238371e-12,10.539846924179908,10,-1.140776709207536e-12,4.0766001685454967e-17,6.750155989720952e-14,-0.34651108353579385,1.0551536419950651,1.2952166714513296,0.191786218350455,7.886802322332187e-12,0.0014590828213840723,ok,0.001,ok,ok,5.329070518200751e-13,-0.0019790950970109125,0.013410545081670638,-0.002732275385943561,True
