cell,replicate,seed,regime,b,beta,n,population_gap,valid,status,gap,I1,se,score,wald,p_gap,p_score,p_wald,naive_p,kish_p,ess,a2,max_weight,moment_error,condition,iterations,gap_kl_error,gap_score_error,lr_identity_error,score_discrepancy,eig_min,eig_max,min_sampling_eigenvalue,dual_entropy_discrepancy,fit_seconds,refinement_status,refinement_tolerance,refined_full_status,refined_reduced_status,scaled_refinement,lower,upper,error,covered
local_b2_n800,0,2035201601,local,2,0.07071067811865475,800,0.0005162366077655633,True,ok,0.0006624176802219051,0.5850700722396076,0.0012942191492689636,1.0525143576415124,1.0532441098013727,0.5826290075163985,0.5848165415404489,0.590596606877871,0.5886437340191615,0.5886437340191613,800.0000000000005,800.0000000000005,0.00125,3.5195513170549475e-11,12.05174043831863,8,2.880219934081607e-13,-1.8474805019152996e-16,-2.9620750296999176e-13,0.0036769653567682026,0.9457342344579244,1.0171908621442134,0.19460827048202792,7.189959738695961e-11,0.001315500121563673,ok,0.001,ok,ok,3.552713678800501e-13,-0.0018742052404473316,0.0031990406008911417,0.0001461810724563417,True
local_b2_n800,1,2035201602,local,2,0.07071067811865475,800,0.0005162366077655633,True,ok,0.002553025248510199,0.5766520238955521,0.0026321362537970773,4.225003006558587,3.5800903127801025,0.1535403136108001,0.1440145600797137,0.1669526305187179,0.12971439605293583,0.12971439605293564,800.0000000000005,800.0000000000005,0.00125,2.3482216171544223e-11,8.614283403978868,9,8.933825901280557e-17,6.461844948013606e-17,1.0480505352461478e-13,-0.07008130447113281,0.9933072205218245,1.187207801773867,0.2232708422085294,4.739164616296421e-11,0.0013985410332679749,ok,0.001,ok,ok,3.552713678800501e-13,-0.0026058670113342517,0.00771191750835465,0.0020367886407446356,True
local_b2_n800,2,2035201603,local,2,0.07071067811865475,800,0.0005162366077655633,True,ok,0.0007455875471535922,0.585703853747342,0.0013517885270576983,1.1691839123910008,1.2416065813510075,0.5267488087043122,0.5335042354967778,0.5375124853588447,0.5507523437639156,0.5507523437639154,800.0000000000005,800.0000000000005,0.00125,4.0955683289212175e-11,13.204722563030993,8,3.989429012835055e-12,2.290919190461871e-16,3.659295089164516e-13,0.011878081527373685,0.8359502349784685,1.0320261302397151,0.17343508507163768,8.784684091267536e-11,0.0012848747428506613,ok,0.001,ok,ok,1.7763568394002505e-13,-0.0019038692805939447,0.003395044374901129,0.00022935093938802886,True
local_b2_n800,3,2035201604,local,2,0.07071067811865475,800,0.0005162366077655633,True,ok,0.0017385923414248161,0.5480059471278955,0.0021226202718900478,2.83827228275048,2.6143410671114458,0.26768225660676637,0.26061826048638925,0.27058458427316345,0.2488577394891624,0.24885773948916218,800.0000000000005,800.0000000000005,0.00125,5.606071162844728e-12,8.470306669491606,9,1.1709383462843448e-17,1.1492543028346347e-17,1.9984014443252818e-14,-0.028262268235386134,0.988753960810053,1.1233629705333081,0.23442120831703006,1.082001155339185e-11,0.0014025832060724497,ok,0.001,ok,ok,7.105427357601002e-13,-0.002421666944334295,0.005898851627183927,0.0012223557336592528,True
local_b2_n800,4,2035201605,local,2,0.07071067811865475,800,0.0005162366077655633,True,ok,0.006355464637288755,0.5981747292732167,0.003966253431617272,10.4119494845287,9.95165970667447,0.008444661906368153,0.0075338015750240645,0.006902788260097839,0.00619277672900473,0.006192776729004713,800.0000000000005,800.0000000000005,0.00125,6.509848216040837e-11,10.498285589604327,9,-5.197231534026514e-15,-3.122502256758253e-16,-5.009326287108706e-13,-0.12160303243334347,1.0444487509399094,1.0849445092093921,0.21155425933924588,1.355509038347691e-10,0.00140233407728374,ok,0.001,ok,ok,0.0,-0.0014182492422394957,0.014129178516817005,0.005839228029523191,True
local_b2_n800,5,2035201606,local,2,0.07071067811865475,800,0.0005162366077655633,True,ok,0.00653109021088305,0.5752266145234202,0.004027625183036237,10.943507036511653,9.926471305338971,0.008124816386133049,0.006474573506966359,0.006990273105102942,0.005381047782245985,0.005381047782245967,800.0000000000005,800.0000000000005,0.00125,2.1939783323432493e-11,7.882279872866773,9,-3.638582490861353e-14,2.47198095326695e-16,3.943512183468556e-13,-0.24688134954938334,1.0454633543979168,1.1237746397047963,0.22249431717024395,4.412648024754162e-11,0.0014079988468438387,ok,0.001,ok,ok,5.329070518200751e-13,-0.0013629100910945175,0.014425090512860618,0.006014853603117487,True
local_b2_n800,6,2035201607,local,2,0.07071067811865475,800,0.0005162366077655633,True,ok,0.00012639201740638484,0.6367452003948508,0.0005721152862295234,0.20128899381029894,0.19741377942225893,0.9033141686637765,0.9037403533940347,0.9060082294419685,0.9038303393397822,0.9038303393397821,800.0000000000005,800.0000000000005,0.00125,2.042810365310288e-14,14.57687126435589,9,5.69043510229017e-16,1.1140177322288558e-17,1.7541523789077473e-14,0.00046911701995845656,0.917318089038112,1.0775649388361463,0.1760780760037178,4.596323321948148e-14,0.0013932501897215843,ok,0.001,ok,ok,1.7763568394002505e-13,-0.0009949333386083054,0.001247717373421075,-0.0003898445903591785,True
local_b2_n800,7,2035201608,local,2,0.07071067811865475,800,0.0005162366077655633,True,ok,0.005528353288785981,0.6158569341078868,0.0038002396078128937,9.338802939507723,7.847256807732437,0.019779778706605265,0.015903846965933367,0.019769233688795178,0.01200199214332572,0.012001992143325684,800.0000000000005,800.0000000000005,0.00125,1.4499679235058238e-10,8.93101563880729,9,-6.454038692371711e-14,-1.5612511283791264e-17,-3.019806626980426e-14,-0.24671883872507383,1.06051872192068,1.1905567967939603,0.21755109375361315,3.102411660904636e-10,0.001405874965712428,ok,0.001,ok,ok,3.552713678800501e-13,-0.0019199794751499103,0.012976686052721873,0.005012116681020418,True
local_b2_n800,8,2035201609,local,2,0.07071067811865475,800,0.0005162366077655633,True,ok,0.001546587996480886,0.5943088543557913,0.001974803799808201,2.482367291527261,2.4379809640641192,0.2900764427389073,0.2889436792131972,0.29552835757128554,0.2901752009586597,0.29017520095865956,800.0000000000005,800.0000000000005,0.00125,1.38948408334727e-10,11.676093302056552,8,-3.858724104133238e-12,-9.75781955236954e-18,-1.687538997430238e-14,-0.003913248578921058,0.9633774179327569,1.036583149901105,0.1968529453787136,2.8350277680999625e-10,0.0012780828401446342,ok,0.001,ok,ok,1.7763568394002505e-13,-0.0023239563276760346,0.005417132320637806,0.0010303513887153226,True
local_b2_n800,9,2035201610,local,2,0.07071067811865475,800,0.0005162366077655633,True,ok,0.0004029613331182347,0.5669953581995641,0.0010189827052877565,0.639079199677304,0.6384872340461965,0.7245993928396361,0.7266496699506795,0.7266984916168626,0.7244307778586907,0.7244307778586907,800.0000000000005,800.0000000000005,0.00125,1.4643508627898427e-11,11.363491656539404,8,6.229240213928566e-14,3.522572858405404e-16,5.635492072997295e-13,0.0028294666559359194,0.9126725282084484,1.0957892342317086,0.20843432958425956,2.9104718635153404e-11,0.001275958027690649,ok,0.001,ok,ok,3.552713678800501e-13,-0.00159420807011496,0.0024001307363514294,-0.00011327527464732867,True
