cell,replicate,seed,valid,status,gap,I1,se,score,wald,p_gap,p_score,p_wald,naive_p,kish_p,ess,a2,max_weight,moment_error,condition,iterations,gap_kl_error,gap_score_error,lr_identity_error,score_discrepancy,eig_min,eig_max,min_sampling_eigenvalue,dual_entropy_discrepancy,fit_seconds,refinement_status,refinement_tolerance,refined_full_status,refined_reduced_status,scaled_refinement,reference_refinement,scaled_rotation,analytic_p
circle_cos4_direct_n200,260,2026291861,True,ok,0.000678278399314048,0.00950341552637729,0.0024267115532380186,0.2712451388214202,0.36709708967075144,0.8629681389985582,0.8629989691852753,0.8323114703338572,0.8731432215301438,0.8731432215301438,200.0,200.0,0.005,3.7470027081099033e-16,1.258861469124294,6,-5.421010862427522e-19,-1.3010426069826053e-18,-4.996003610813204e-16,3.311045209949959e-05,0.5958005858645801,1.4026154893761351,0.2950683654017382,5.204170427930421e-17,0.0010105832479894161,not_checked,0.001,not_checked,not_checked,,,,0.8632753008386933
circle_cos4_direct_n200,261,2026291862,True,ok,0.0028583659458268577,0.0008713576646083921,0.005794736721623331,1.142528187674212,1.1000055657023178,0.546641055213781,0.5468717826228804,0.5769482048172722,0.5645799988332015,0.5645799988332015,200.0,200.0,0.005,6.3121764759532795e-12,1.1427653036624668,5,0.0,8.673617379884035e-19,0.0,0.00040909532826560735,0.6222668176558946,1.3720228972246054,0.3108622955001461,4.320268101598579e-13,0.0008952501229941845,not_checked,0.001,not_checked,not_checked,,,,0.5452063536053107
circle_cos4_direct_n200,262,2026291863,True,ok,0.0036160086738066784,0.0004834709517113789,0.006460514229527546,1.4450779934672062,1.5308432807405727,0.4608436079234599,0.46115637879687066,0.4651377687612107,0.4851962965557537,0.4851962965557537,200.0,200.0,0.005,7.565718884716688e-13,1.1465866108460903,5,4.7704895589362195e-18,-8.673617379884035e-19,-6.661338147750939e-16,0.0006627380277325345,0.5510755965535882,1.4416535791190042,0.2754045814945791,4.095118341651549e-14,0.0008940419647842646,not_checked,0.001,not_checked,not_checked,,,,0.46678352226288045
circle_cos4_direct_n200,263,2026291864,True,ok,0.011734499111549385,0.003986288100588686,0.011868976580813336,4.679113174897736,4.575747281311628,0.09735752269240891,0.09800150635347141,0.1014820198369461,0.09566528233990754,0.09566528233990754,200.0,200.0,0.005,2.2827573165074e-13,1.3366436704580251,6,5.264018387851621e-14,1.214306433183765e-17,5.329070518200751e-15,0.007343234861008963,0.5726562196541692,1.4032781099074345,0.2851865821177431,9.006684287271582e-14,0.0010074581950902939,not_checked,0.001,not_checked,not_checked,,,,0.09940287356665428
circle_cos4_direct_n200,264,2026291865,True,ok,0.003346674337388905,0.002451505145017592,0.006230613439594078,1.3374491436273481,1.4614770250875369,0.4833851300809061,0.48368988078024167,0.48155322564048986,0.5120490450188893,0.5120490450188893,200.0,200.0,0.005,4.85722573273506e-16,1.1981559130267978,6,4.163336342344337e-17,-3.469446951953614e-18,-4.440892098500626e-16,0.0006102956641069746,0.5188291936964625,1.4741960121829958,0.2587786741738986,8.326672684688674e-17,0.001001040916889906,not_checked,0.001,not_checked,not_checked,,,,0.49315439545733597
circle_cos4_direct_n200,265,2026291866,True,ok,0.020405921004476465,0.011613388507692033,0.01642488996187019,8.12589030495087,6.45464893291694,0.020217518387872134,0.02053792675806438,0.039663477915359804,0.01688745566700209,0.01688745566700209,200.0,200.0,0.005,2.57414922710808e-12,1.4542194667860422,6,2.2589569104169982e-14,-2.42861286636753e-17,-8.881784197001252e-15,0.018239048419857795,0.6182725236356286,1.3441052805839608,0.30554644571477746,9.71445146547012e-15,0.001001626020297408,not_checked,0.001,not_checked,not_checked,,,,0.022361830880044863
circle_cos4_direct_n200,266,2026291867,True,ok,0.0006534751271518591,0.009446929810511387,0.002992338041140433,0.2613145871984391,0.19790051253957938,0.8672581091333087,0.8672935243129511,0.9057877641650773,0.8774853443031942,0.8774853443031942,200.0,200.0,0.005,2.3071822230491534e-16,1.2627072967781472,6,-5.312590645178972e-18,4.336808689942018e-19,3.3306690738754696e-16,3.773183115227119e-05,0.5897457530019049,1.4084711149309133,0.29208822244459415,3.122502256758253e-17,0.0010118749924004078,not_checked,0.001,not_checked,not_checked,,,,0.8678989256325251
circle_cos4_direct_n200,267,2026291868,True,ok,0.0033648683728302042,0.013237628447463387,0.005265957551036756,1.345192980596491,1.9571085948713383,0.4866722633717603,0.486861043877168,0.37585407946909494,0.5101891832156834,0.5101891832156834,200.0,200.0,0.005,1.4710455076283324e-15,1.3238830227443648,6,5.2909066017292616e-17,4.336808689942018e-18,8.881784197001252e-16,0.00037718426779531633,0.5620978096280532,1.4323546772266953,0.2773264844230102,4.440892098500626e-16,0.0010057089384645224,not_checked,0.001,not_checked,not_checked,,,,0.49132275025873184
circle_cos4_direct_n200,268,2026291869,True,ok,0.0015188655939321724,0.0018358819857021802,0.004627569842665824,0.6073358775059913,0.43881100518408334,0.718485564319336,0.718566379334467,0.8029960351517853,0.7380282922115757,0.7380282922115757,200.0,200.0,0.005,9.772019998743886e-11,1.1373713890260289,5,-8.673617379884035e-19,8.673617379884035e-19,2.220446049250313e-16,0.0001051800334388453,0.571721280555541,1.4253810998947054,0.2853358633079482,8.50605870461596e-12,0.0010196659713983536,not_checked,0.001,not_checked,not_checked,,,,0.7214292817573074
circle_cos4_direct_n200,269,2026291870,True,ok,0.009835787348049194,0.0006097394628058557,0.009582394708272006,3.924524501444491,5.4611258512167815,0.1387125798551953,0.13932124411881086,0.0651825863913887,0.13985383050540548,0.13985383050540548,200.0,200.0,0.005,1.6424986370999761e-12,1.2382745525289451,5,2.0729945537922845e-15,-5.204170427930421e-18,-2.6645352591003757e-15,0.004895218887593256,0.5177375372226357,1.4625399941487913,0.25871092222381764,1.0359508390012095e-13,0.0008664170745760202,not_checked,0.001,not_checked,not_checked,,,,0.14038389676888002
circle_cos4_direct_n200,270,2026291871,True,ok,0.0030751738240121776,0.0003443071547470516,0.005420891997768859,1.2291138955941128,1.629675759899809,0.5139748096403035,0.5142297980561333,0.44271109388851626,0.5406221003621057,0.5406221003621057,200.0,200.0,0.005,2.023069212153672e-13,1.1317396867624354,5,-9.540979117872439e-18,0.0,0.0,0.00047781700537907756,0.5394557671459795,1.4543685171949532,0.2696350130099707,1.0539962999600583e-14,0.0008668741211295128,not_checked,0.001,not_checked,not_checked,,,,0.5213906774635495
circle_cos4_direct_n200,271,2026291872,True,ok,0.01880492446463288,0.005349819341096596,0.015157631687011919,7.487541540947781,7.261636794159533,0.028509061240061716,0.028921202986108577,0.026494492518507985,0.02326081967276902,0.02326081967276902,200.0,200.0,0.005,1.2723988529472763e-12,1.395029635843958,6,1.1346132366973904e-13,2.42861286636753e-17,1.0658141036401503e-14,0.01721412245268583,0.5561590531105274,1.4071226151237701,0.2765920002686956,2.6238733408234793e-13,0.0009780828841030598,not_checked,0.001,not_checked,not_checked,,,,0.029212778882168326
circle_cos4_direct_n200,272,2026291873,True,ok,0.011362408631286725,0.0003051428812637757,0.012545766023258402,4.532110286557413,3.3540014318536624,0.10395642527713109,0.10456509941405387,0.18693380365875908,0.1030561054181239,0.1030561054181239,200.0,200.0,0.005,1.8435253323900724e-13,1.2434095223459742,5,-8.72565908416334e-16,-6.938893903907228e-18,-1.7763568394002505e-15,0.006426582978638518,0.5871363322115339,1.3902672328118755,0.29347858681316824,6.493503651450183e-15,0.0008734161965548992,not_checked,0.001,not_checked,not_checked,,,,0.10629025939395367
circle_cos4_direct_n200,273,2026291874,True,ok,0.009587516983318962,0.009044224802815488,0.01019653079338191,3.8273252163597045,4.435649561044176,0.14506164707340402,0.14556894098735107,0.1088456146066904,0.14697343884425434,0.14697343884425434,200.0,200.0,0.005,4.51166881632048e-14,1.3364343455169272,6,7.979727989493313e-16,0.0,0.0,0.003840788483940205,0.5433090632557155,1.4392578032207077,0.2691981676144801,6.654399253847032e-15,0.0009734171908348799,not_checked,0.001,not_checked,not_checked,,,,0.14696026137688317
circle_cos4_direct_n200,274,2026291875,True,ok,0.00023548966330253933,0.00020226081486410182,0.001638575198912647,0.09419020568826796,0.10345889492911402,0.9483271414690642,0.9483301541019906,0.9495857449227241,0.9539939658482524,0.9539939658482524,200.0,200.0,0.005,6.38588661117101e-12,1.0493120521267754,4,1.4201275789008094e-13,-7.047314121155779e-19,-3.3306690738754696e-16,2.829816373887961e-06,0.5340018535895092,1.4655224901154125,0.26694692256505076,2.855486029920695e-13,0.0007571247406303883,not_checked,0.001,not_checked,not_checked,,,,0.950023962901619
circle_cos4_direct_n200,275,2026291876,True,ok,0.004041551871983559,0.004978981235408228,0.006601492571770869,1.6150061299028282,1.683795962381808,0.43186528628256243,0.43221830922019633,0.4308919220664301,0.44561034515736564,0.44561034515736564,200.0,200.0,0.005,1.1934897514720433e-15,1.243799419324602,6,6.678685382510707e-17,0.0,1.1102230246251565e-15,0.0008073094452977214,0.6602313324129009,1.331776305500515,0.32847204070450126,1.6653345369377348e-16,0.0009772076737135649,not_checked,0.001,not_checked,not_checked,,,,0.42819860678359045
circle_cos4_direct_n200,276,2026291877,True,ok,0.009373714523885959,0.000937603789632874,0.009963017126990817,3.740828617597487,4.20014238761254,0.1504108111146985,0.15102137463600873,0.12244771042408374,0.1533943987429573,0.1533943987429573,200.0,200.0,0.005,9.42815617244186e-12,1.2315539031591967,5,-7.997075224253081e-16,-8.673617379884035e-18,-3.552713678800501e-15,0.0043285959784482575,0.5992749650794216,1.382180048116441,0.29935655128372024,5.791259399118287e-13,0.0009927081409841776,not_checked,0.001,not_checked,not_checked,,,,0.15288931557623797
circle_cos4_direct_n200,277,2026291878,True,ok,0.007863780601347528,0.01355975564693386,0.008836600291605236,3.1385179638557235,3.820460553929954,0.20022377096698618,0.20089105656357403,0.14804629101932823,0.20747257426380977,0.20747257426380977,200.0,200.0,0.005,2.857714065385153e-13,1.4244560494018452,6,2.818058286724323e-14,0.0,8.881784197001252e-16,0.0034971383416437796,0.5861766344346601,1.3973653580764103,0.2891127490802568,9.1773810773077e-14,0.001042833086103201,not_checked,0.001,not_checked,not_checked,,,,0.2028645493139588
circle_cos4_direct_n200,278,2026291879,True,ok,0.0057149496198307635,0.005355743328131428,0.008830488256519154,2.2822129854992985,1.7410163962915859,0.3044387359826972,0.3050041098661179,0.41873869293830623,0.31886421536878645,0.31886421536878645,200.0,200.0,0.005,1.8179902028236938e-14,1.2934586504468422,6,2.0218202112509687e-15,8.673617379884035e-19,0.0,0.0018834312165034728,0.5896815622833173,1.3980815255777639,0.29326197450842173,4.7427339833205906e-15,0.0010207921732217073,not_checked,0.001,not_checked,not_checked,,,,0.306922491686073
circle_cos4_direct_n200,279,2026291880,True,ok,0.009703489925403916,0.006841938470553671,0.010963889735326042,3.872036320841249,3.7354975601349296,0.14184856768575355,0.1424516912049889,0.15447101891660003,0.14360368156163864,0.14360368156163864,200.0,200.0,0.005,1.3816725541460073e-13,1.339090149635752,6,1.1882855810441129e-14,2.0816681711721685e-17,7.105427357601002e-15,0.004679824660158705,0.5401120578094227,1.4407180853842818,0.26820818324896184,2.856742620238606e-14,0.0010144170373678207,not_checked,0.001,not_checked,not_checked,,,,0.14384799386639913
circle_cos4_direct_n200,280,2026291881,True,ok,0.01777437353233801,0.006897967057380218,0.015590429866736352,7.075376133001091,5.648705729180646,0.03440602187108595,0.034901055348210225,0.05934704998281809,0.028584956202056547,0.028584956202056547,200.0,200.0,0.005,4.646491524873397e-12,1.4494718736256862,6,1.0905026881502522e-12,-6.938893903907228e-18,-8.881784197001252e-16,0.017186639967056383,0.539958742473086,1.4233568158450005,0.2681173477385422,1.932044801922217e-12,0.001015709014609456,not_checked,0.001,not_checked,not_checked,,,,0.03475350888064699
circle_cos4_direct_n200,281,2026291882,True,ok,0.001724129845227637,0.00024172352169001042,0.00324048950696702,0.689354576922937,1.1334892413870898,0.691224652604183,0.6913329769175265,0.5673694383406089,0.7083436164573675,0.7083436164573675,200.0,200.0,0.005,8.239763038542236e-14,1.0979991984068296,5,-1.5178830414797062e-18,1.3010426069826053e-18,4.440892098500626e-16,0.00014868058405892448,0.6081229901102437,1.3884307027204716,0.3039879969785558,2.5644091884713394e-15,0.0008991658687591553,not_checked,0.001,not_checked,not_checked,,,,0.6907980351824425
circle_cos4_direct_n200,282,2026291883,True,ok,0.002361138170249001,0.01950985394366981,0.003683223278920096,0.9442556904893876,1.752473651815932,0.5946097587598713,0.5946727311168791,0.41634675264601595,0.6236115415389025,0.6236115415389025,200.0,200.0,0.005,2.5757174171303632e-14,1.369460074916089,6,2.6020852139652106e-18,1.734723475976807e-18,8.881784197001252e-16,9.978880510641552e-05,0.5182106993903847,1.478676395185432,0.25404713347483593,8.590350653037149e-15,0.001006751088425517,not_checked,0.001,not_checked,not_checked,,,,0.6044332432989599
circle_cos4_direct_n200,283,2026291884,True,ok,0.0016461886730567174,0.0008202139882243693,0.0047065218019627765,0.6582148955106762,0.514124642931383,0.7017003254954011,0.7017971045094207,0.7733200178266844,0.7194719530288721,0.7194719530288721,200.0,200.0,0.005,5.9181583245138114e-12,1.11412540236277,5,-2.168404344971009e-19,2.6020852139652106e-18,8.881784197001252e-16,0.00013028685600535717,0.597291260681998,1.3994827458571968,0.29840068505437695,3.392139000246708e-13,0.000887958100065589,not_checked,0.001,not_checked,not_checked,,,,0.702258558098954
circle_cos4_direct_n200,284,2026291885,True,ok,0.0004250740584347051,0.0035994343548881496,0.0015988329602944211,0.1700177316446905,0.2990898435788822,0.9095369615486277,0.9095429585618477,0.8610997550089702,0.9184986797858032,0.9184986797858032,200.0,200.0,0.005,2.0816681711721685e-16,1.1478920161815727,6,-3.0899761915836876e-18,2.222614453595284e-18,8.049116928532385e-16,5.945864595777173e-06,0.5472716412969404,1.4520341183685685,0.27265074551862395,9.540979117872439e-18,0.0010056248866021633,not_checked,0.001,not_checked,not_checked,,,,0.9117690309514848
circle_cos4_direct_n200,285,2026291886,True,ok,0.0014859044885471174,0.0039152137940641745,0.0030055437962061378,0.5941796418559534,0.991183430035969,0.7256170049374546,0.7256872580212468,0.6092103217284043,0.7429096095590488,0.7429096095590488,200.0,200.0,0.005,3.122502256758253e-16,1.1771846621935982,6,6.5052130349130266e-18,-1.734723475976807e-18,-6.661338147750939e-16,9.10767814467639e-05,0.5930198032986215,1.4043029720074367,0.2953489328451713,1.734723475976807e-17,0.0010130011942237616,not_checked,0.001,not_checked,not_checked,,,,0.7264847509634487
circle_cos4_direct_n200,286,2026291887,True,ok,0.0050492910564406066,0.006277450617177507,0.0076455640152421405,2.0172296900837305,2.148460212828744,0.34428937031388285,0.34471374229746476,0.34156061942930815,0.3642706253727878,0.3642706253727878,200.0,200.0,0.005,5.981326545168031e-15,1.2757433340236142,6,2.8102520310824275e-16,2.6020852139652106e-18,1.7763568394002505e-15,0.0012433662462560946,0.5428622549729578,1.4472274844125215,0.2697269191510549,8.500145032286355e-16,0.0010102090891450644,not_checked,0.001,not_checked,not_checked,,,,0.34998361713922
circle_cos4_direct_n200,287,2026291888,True,ok,0.001291709132952644,0.0031563492945707455,0.0037747038075051343,0.5165351476503061,0.5643165270970047,0.7548796592767084,0.7549397909168938,0.7541543199490133,0.772331183644842,0.772331183644842,200.0,200.0,0.005,3.95516952522712e-16,1.1620147767915154,6,-6.071532165918825e-18,-3.0357660829594124e-18,-1.2212453270876722e-15,7.425276537575964e-05,0.5771328091144085,1.4204330729243198,0.2876556999070859,4.2500725161431774e-17,0.0010077920742332935,not_checked,0.001,not_checked,not_checked,,,,0.7570662596900699
circle_cos4_direct_n200,288,2026291889,True,ok,0.005130751442802516,0.0053802681931324516,0.007458368144917045,2.0497755390992127,2.2259858166488202,0.3431234239936053,0.34355502721579934,0.3285740958580174,0.35838398321849874,0.35838398321849874,200.0,200.0,0.005,4.628242233906121e-15,1.2608508194608785,6,1.231653667943533e-16,5.204170427930421e-18,1.3322676295501878e-15,0.001262519010896801,0.6043747355941949,1.3856576868912356,0.30056122941336766,4.0592529337857286e-16,0.0010015410371124744,not_checked,0.001,not_checked,not_checked,,,,0.3443774467924834
circle_cos4_direct_n200,289,2026291890,True,ok,0.002349443135041273,0.0018950145473485298,0.0037914094878215123,0.9391798832280638,1.7647816134752479,0.5919710015513411,0.592160088111169,0.4137924303981404,0.6250718805315573,0.6250718805315573,200.0,200.0,0.005,8.638530862858929e-11,1.1667440074602133,5,1.8214596497756474e-17,-1.734723475976807e-18,-9.992007221626409e-16,0.00029868539422273077,0.48928022026598633,1.5058406619358036,0.2441764830467201,9.655585359036323e-12,0.0008928747847676277,not_checked,0.001,not_checked,not_checked,,,,0.6059082459825844
circle_cos4_direct_n200,290,2026291891,True,ok,0.0003478865882590391,0.0020976343485488253,0.002204675558777047,0.13914112391809177,0.10098704715516832,0.9267422211747971,0.9267490418213149,0.9507600861763218,0.9327880096178336,0.9327880096178336,200.0,200.0,0.005,1.4146021160010847e-10,1.120562578396899,4,2.6608827988217065e-12,1.3010426069826053e-18,8.604228440844963e-16,6.7556927619283336e-06,0.5884544703180405,1.4108119881524552,0.29361003984122597,1.4493375249946538e-11,0.0007830839604139328,not_checked,0.001,not_checked,not_checked,,,,0.9271373849626443
circle_cos4_direct_n200,291,2026291892,True,ok,0.003886750730680448,0.00017296107431183187,0.007228241177261912,1.553181290790445,1.2129967215732844,0.4406071044472323,0.4409473406639062,0.5452568228179628,0.45962233106861106,0.45962233106861106,200.0,200.0,0.005,2.3554075356813087e-14,1.1400538032393603,5,1.431146867680866e-17,4.336808689942018e-19,8.881784197001252e-16,0.0007595007408671695,0.5992954176320613,1.3929195172116255,0.2995958814645446,6.686816898804349e-16,0.000891875009983778,not_checked,0.001,not_checked,not_checked,,,,0.44181682743189993
circle_cos4_direct_n200,292,2026291893,True,ok,0.0041098939951527205,0.0025944095329142117,0.007682429745267803,1.6421586123579142,1.1697373613590345,0.41577758880793436,0.41615634861509065,0.5571790253791737,0.43956099049369457,0.43956099049369457,200.0,200.0,0.005,8.881784197001252e-16,1.2112108721021544,6,7.025630077706069e-17,-5.204170427930421e-18,-1.3322676295501878e-15,0.0008994928515869693,0.5427046087826022,1.4488404089410958,0.27064833184656056,1.8561541192951836e-16,0.001007166923955083,not_checked,0.001,not_checked,not_checked,,,,0.422332541666243
circle_cos4_direct_n200,293,2026291894,True,ok,0.009985147744048059,0.001928268224793971,0.011737758822932601,3.9844302391884043,3.1026551419883344,0.13464910765371368,0.135237924893376,0.21196638652804187,0.13573788775230144,0.13573788775230144,200.0,200.0,0.005,1.1737618516027837e-10,1.2534003164607246,5,-2.4598378889351125e-15,-8.673617379884035e-18,-8.881784197001252e-16,0.0048144292154097545,0.5481594589854918,1.4322986253464784,0.27355126974876,1.035105985300322e-11,0.0008889581076800823,not_checked,0.001,not_checked,not_checked,,,,0.1365803969351312
circle_cos4_direct_n200,294,2026291895,True,ok,0.001288840895263283,0.0015495739394343214,0.002960125163714527,0.51535553909724,0.761549041724655,0.7627761491053673,0.7628480376481908,0.6833319493493029,0.7727743566271539,0.7727743566271539,200.0,200.0,0.005,4.3584622022585506e-11,1.1350048676393087,5,7.806255641895632e-18,-4.336808689942018e-19,-4.440892098500626e-16,9.040950403660375e-05,0.674333864721769,1.322981626787697,0.33664443765430246,4.318321741858533e-12,0.0009059170261025429,not_checked,0.001,not_checked,not_checked,,,,0.7575283475568161
circle_cos4_direct_n200,295,2026291896,True,ok,0.0024236794340235816,0.0032244997032756005,0.003939165464642987,0.968810972554465,1.6332148206184247,0.5917524503395415,0.5919579589609896,0.4419283958756608,0.6158598319943596,0.6158598319943596,200.0,200.0,0.005,3.9898639947466563e-16,1.1983557330859766,6,1.6479873021779667e-17,-2.6020852139652106e-18,-9.992007221626409e-16,0.00033040052748378734,0.560854080776193,1.434011760142656,0.27952279697342597,3.0357660829594124e-17,0.0009955419227480888,not_checked,0.001,not_checked,not_checked,,,,0.5966116349659216
circle_cos4_direct_n200,296,2026291897,True,ok,0.0009264904319429231,0.0009413456895641065,0.0030091019095991266,0.37050947531456935,0.4557040125039536,0.8176139862447283,0.8176521299459911,0.7962420899674053,0.8308565798980376,0.8308565798980376,200.0,200.0,0.005,9.221373664658472e-12,1.1045393370304055,5,-6.288372600415926e-18,-3.2526065174565133e-19,-5.551115123125783e-16,4.334873129996364e-05,0.5895695608868339,1.4085703220714612,0.294507289450291,5.884270935091473e-13,0.0008992489892989397,not_checked,0.001,not_checked,not_checked,,,,0.8184581754488993
circle_cos4_direct_n200,297,2026291898,True,ok,0.00030997708712326294,0.010710418264317272,0.002046070918616014,0.12398616987903147,0.09300674251626168,0.9356939244339493,0.935696258547513,0.9545613424918585,0.9398871938851042,0.9398871938851042,200.0,200.0,0.005,3.191891195797325e-16,1.2497582876548938,6,4.119968255444917e-18,5.9631119486702744e-18,2.3314683517128287e-15,2.3324851368550226e-06,0.6339139891453872,1.365603441578836,0.31356170065632893,1.0408340855860843e-17,0.001005625119432807,not_checked,0.001,not_checked,not_checked,,,,0.9347886607119533
circle_cos4_direct_n200,298,2026291899,True,ok,0.0014594471433610216,0.0009379584759104909,0.004212918622375059,0.5835550185580247,0.5704416457239905,0.7259787159641937,0.7260662124026638,0.7518482107132695,0.7468511117271069,0.7468511117271069,200.0,200.0,0.005,9.232260789193703e-12,1.1203004637162832,5,-1.2793585635328952e-17,-2.8189256484623115e-18,-1.2212453270876722e-15,0.00011191939319193933,0.5548987209716474,1.442112007154032,0.27718913115010646,5.800013247458935e-13,0.0008997078984975815,not_checked,0.001,not_checked,not_checked,,,,0.7305706795473537
circle_cos4_direct_n200,299,2026291900,True,ok,0.0013081472155733363,0.000151982380992268,0.0033890745873694267,0.5230870907979545,0.7042803709684652,0.7535356933312751,0.7536047687337357,0.7031815392219875,0.7697962241539812,0.7697962241539812,200.0,200.0,0.005,1.630987012113394e-14,1.0836422589837074,5,-4.553649124439119e-18,8.673617379884035e-19,2.220446049250313e-16,8.58977156900087e-05,0.5920559949164164,1.4053240496045216,0.2959830066810191,4.0467846088021453e-16,0.0008919581305235624,not_checked,0.001,not_checked,not_checked,,,,0.7544239283879517
circle_cos4_direct_n200,300,2026291901,True,ok,0.0038394177194687102,0.00012860380693567716,0.007388847672097582,1.5342971590881689,1.0978294842062883,0.44122551572563096,0.4415558581791128,0.5775762896025649,0.4639940528861456,0.4639940528861456,200.0,200.0,0.005,8.430756093247282e-15,1.1360386910920528,5,8.239936510889834e-18,1.734723475976807e-18,4.440892098500626e-16,0.0007349643496575853,0.5608695037236777,1.4314717414132638,0.28039868698151676,1.975416358268589e-16,0.0008930000476539135,not_checked,0.001,not_checked,not_checked,,,,0.4460745211933689
circle_cos4_direct_n200,301,2026291902,True,ok,0.011656609142190088,0.009329891122621895,0.01281617250644969,4.6494542050844885,3.5637939167119503,0.10033972621570567,0.10091676479869902,0.1683185509522872,0.09716722376573708,0.09716722376573708,200.0,200.0,0.005,4.876793413544078e-13,1.3869848944908199,6,4.207745263329343e-14,-1.3877787807814457e-17,-6.217248937900877e-15,0.006594725895773479,0.5172264252575455,1.4600880679777395,0.25619944585855337,1.0654671589449549e-13,0.0010168328881263733,not_checked,0.001,not_checked,not_checked,,,,0.10080413576824346
circle_cos4_direct_n200,302,2026291903,True,ok,0.0010136646147601534,0.00902138303551665,0.0033054147060415395,0.40536140661183717,0.4610883181276463,0.8004671464439379,0.8005124739298449,0.7941013674549952,0.816496279723868,0.816496279723868,200.0,200.0,0.005,4.3021142204224816e-16,1.2534392782297128,6,3.469446951953614e-18,-1.3010426069826053e-18,-3.885780586188048e-16,5.2219646112100504e-05,0.5648979994522432,1.4330650981956767,0.27990074583726166,1.0755285551056204e-16,0.0010046251118183136,not_checked,0.001,not_checked,not_checked,,,,0.8033259342022239
circle_cos4_direct_n200,303,2026291904,True,ok,0.011498668314424657,0.0015301711104435877,0.009427087757091487,4.5865187473648925,6.590721923747422,0.10069692907876054,0.10130069927101149,0.03705466731077611,0.10028554993027028,0.10028554993027028,200.0,200.0,0.005,3.7941202263303e-11,1.2653826530898888,5,-3.2439329000766293e-15,-3.469446951953614e-18,-2.6645352591003757e-15,0.00647428920248494,0.6222394694323232,1.3551024724214842,0.310643638515406,4.10610000861622e-12,0.0008927087765187025,not_checked,0.001,not_checked,not_checked,,,,0.1037107075034766
circle_cos4_direct_n200,304,2026291905,True,ok,0.0004116069901525833,0.0070353914651364036,0.00203597527273499,0.16463235189859643,0.2028557200717979,0.9128036876357857,0.9128089431049371,0.9035463587930578,0.9209759112803301,0.9209759112803301,200.0,200.0,0.005,4.440892098500626e-16,1.2042420434286039,6,4.336808689942018e-19,1.5178830414797062e-18,5.551115123125783e-16,5.222081218447805e-06,0.5596755272166467,1.4396484132797742,0.27786953579632495,7.806255641895632e-17,0.001005374826490879,not_checked,0.001,not_checked,not_checked,,,,0.9144302344805393
circle_cos4_direct_n200,305,2026291906,True,ok,0.00872294078142462,0.0005336387054283005,0.01048090464425124,3.4815043830745704,2.8660306388226164,0.17065242335669417,0.17128863589167054,0.23858841622901222,0.17471693022114623,0.17471693022114623,200.0,200.0,0.005,1.1157429147257147e-12,1.2215698721656856,5,7.025630077706069e-16,1.3877787807814457e-17,4.440892098500626e-15,0.003835964747638698,0.6842978354959979,1.2982364759595253,0.3419663307165619,6.07936010560417e-14,0.000900499988347292,not_checked,0.001,not_checked,not_checked,,,,0.17257696758381613
circle_cos4_direct_n200,306,2026291907,True,ok,0.002989167086146298,0.00042565752728145,0.005638022385056813,1.194778078627872,1.3111782692809038,0.531658841509979,0.531902240948293,0.5191361314004488,0.5500019709430299,0.5500019709430299,200.0,200.0,0.005,5.755361465187292e-13,1.130432344225675,5,-9.974659986866641e-18,-2.168404344971009e-18,4.440892098500626e-16,0.0004443779153235905,0.6179238507708367,1.3761211919909595,0.30883041486265145,2.46114977356382e-14,0.0008999169804155827,not_checked,0.001,not_checked,not_checked,,,,0.5306996292963491
circle_cos4_direct_n200,307,2026291908,True,ok,0.0023093756272508743,0.0004531234152913798,0.003669416392280181,0.9232250864410974,1.6024434590206633,0.60748296613929,0.607650643575629,0.44878034086476215,0.6301010186103717,0.6301010186103717,200.0,200.0,0.005,6.037427502381121e-13,1.117040632023543,5,-1.3444106938820255e-17,8.673617379884035e-19,2.220446049250313e-16,0.0002625822296261626,0.5720082444186059,1.423413662121901,0.2858745253982839,3.1589531337972154e-14,0.0009012501686811447,not_checked,0.001,not_checked,not_checked,,,,0.6109915097900249
circle_cos4_direct_n200,308,2026291909,True,ok,0.007050384210816189,3.2198099651020473e-05,0.009810233178212713,2.815177830907751,2.1003006286235255,0.23516093853533565,0.23572888483866533,0.3498851524123553,0.24412452337619983,0.24412452337619983,200.0,200.0,0.005,3.9118014383277e-16,1.184259701651999,5,-1.0408340855860843e-17,5.204170427930421e-18,1.7763568394002505e-15,0.002487926709362265,0.6133066942438727,1.372613461610495,0.30664347346411586,8.673617379884035e-18,0.0008965828455984592,not_checked,0.001,not_checked,not_checked,,,,0.2368886102532477
circle_cos4_direct_n200,309,2026291910,True,ok,0.004026429945173916,0.003967047293441196,0.0073643066753349895,1.6087441952973764,1.197965367266866,0.43217057417153326,0.4325708368323503,0.5493702352414387,0.4469600825966339,0.4469600825966339,200.0,200.0,0.005,1.9290125052862095e-15,1.2412767069188373,6,1.986258379993444e-16,-8.673617379884035e-19,-6.661338147750939e-16,0.0009138913860949893,0.647835382666885,1.3436235435733899,0.3226328583781479,4.614364446098307e-16,0.0010110419243574142,not_checked,0.001,not_checked,not_checked,,,,0.429508540499976
