cell,replicate,seed,valid,status,gap,I1,se,score,wald,p_gap,p_score,p_wald,naive_p,kish_p,ess,a2,max_weight,moment_error,condition,iterations,gap_kl_error,gap_score_error,lr_identity_error,score_discrepancy,eig_min,eig_max,min_sampling_eigenvalue,dual_entropy_discrepancy,fit_seconds,refinement_status,refinement_tolerance,refined_full_status,refined_reduced_status,scaled_refinement,reference_refinement,scaled_rotation,analytic_p
circle_cos4_direct_n800,10,2026791611,True,ok,0.00032469945169853135,0.0004902269314127979,0.0007163255486805374,0.5194790922756491,0.8266508669309046,0.757918870180752,0.7579348820156682,0.6614469908117021,0.7712369986884505,0.7712369986884504,800.0000000000005,800.0000000000005,0.00125,2.2681922312584035e-11,1.0668804689051756,4,-8.298986498012084e-13,-6.505213034913027e-19,-1.5543122344752192e-15,2.0015221000646566e-05,0.625405704633758,1.3739618788691494,0.31254955481440516,1.5883698436386373e-12,0.0007664579898118973,ok,0.001,ok,ok,2.654126918244515e-13,1.1102230246251565e-16,,0.7559255573602942
circle_cos4_direct_n800,11,2026791612,True,ok,0.0002810139476843729,0.001907192890502442,0.0008926724212642707,0.4495927061513061,0.4676933038540457,0.7837997342706184,0.783812161641565,0.7914831790102412,0.7986670262803178,0.7986670262803177,800.0000000000005,800.0000000000005,0.00125,9.043704674027708e-11,1.1107841889952266,4,-6.113669141251388e-13,1.6263032587282567e-19,4.440892098500626e-16,1.4805071845425122e-05,0.5903502641147818,1.4091091339441981,0.2946121404425973,9.90608116369085e-12,0.0007810418028384447,ok,0.001,ok,ok,8.805456364058273e-13,1.1102230246251565e-16,,0.7846002265529155
circle_cos4_direct_n800,12,2026791613,True,ok,0.005449770380837798,6.527162992818646e-05,0.004316417829911441,8.707762821563138,6.512718115016199,0.017189705306245952,0.017274869101007263,0.03852842272335481,0.012780735195278857,0.012780735195278824,800.0000000000005,800.0000000000005,0.00125,1.0148132334464322e-15,1.1610585699369578,5,8.673617379884035e-19,1.734723475976807e-18,0.0,0.005934893888672299,0.6065430617543754,1.382579265555258,0.3032517358707342,1.7753810574450135e-17,0.0008952501229941845,ok,0.001,ok,ok,2.0816681711721685e-15,3.469446951953614e-17,,0.017762209512137486
circle_cos4_direct_n800,13,2026791614,True,ok,0.0025108397471276687,0.00036625636056715645,0.002041888823741684,4.014806723628623,6.35114245574238,0.13442962270205405,0.1345871171811725,0.041770236945251865,0.13416675697287078,0.13416675697287067,800.0000000000005,800.0000000000005,0.00125,3.368173795426088e-13,1.1207357585609594,5,-1.5178830414797062e-17,-1.3010426069826053e-18,-1.7763568394002505e-15,0.0012684358878245483,0.606349796945788,1.3886187341798333,0.30306385925403856,1.34931128770166e-14,0.0008983737789094448,ok,0.001,ok,ok,1.2836953722228372e-14,1.1102230246251565e-16,,0.1351281328722795
circle_cos4_direct_n800,14,2026791615,True,ok,0.0009042838283190779,0.001121470540210852,0.0017560772115749951,1.4465429886010608,1.0746024331528876,0.46828875370903356,0.4683628651195728,0.5843230878116394,0.48508698061253797,0.48508698061253763,800.0000000000005,800.0000000000005,0.00125,1.6709453265484342e-11,1.107003302216735,5,-1.734723475976807e-18,1.951563910473908e-18,3.1086244689504383e-15,0.0001555683547322939,0.6203830077195774,1.3778549237930342,0.3098436366835811,1.1851734871282105e-12,0.0008901250548660755,ok,0.001,ok,ok,6.387251838546604e-13,2.220446049250313e-16,,0.4666764946722848
circle_cos4_direct_n800,15,2026791616,True,ok,0.0009920427492645996,3.5504174713915824e-05,0.0018682253051584146,1.5868755485962385,1.1300173629053876,0.4334320677088015,0.4335182607343559,0.5683552125872312,0.4521984262231017,0.45219842622310147,800.0000000000005,800.0000000000005,0.00125,8.858201238498564e-11,1.0671629762810801,4,-2.376640551027265e-13,6.505213034913027e-19,1.9984014443252818e-15,0.000196425113560883,0.590316906237193,1.4077016675857894,0.295147973774149,1.2613989713861073e-12,0.0007807498332113028,ok,0.001,ok,ok,4.128641872824801e-14,2.220446049250313e-16,,0.43459618503349107
circle_cos4_direct_n800,16,2026791617,True,ok,0.001880009393400836,0.0002835162446544362,0.0025545078232389403,3.006602943594849,2.169391204531516,0.216210609881053,0.21635668899927069,0.3380046580889728,0.22223775211053617,0.222237752110536,800.0000000000005,800.0000000000005,0.00125,1.068225369271758e-13,1.1031893792371774,5,-4.7704895589362195e-18,1.5178830414797062e-18,3.552713678800501e-15,0.0007060429232452758,0.609387437063759,1.386857843937468,0.3046073319219119,4.8382521947165635e-15,0.0008907911833375692,ok,0.001,ok,ok,6.886852199627924e-13,1.6653345369377348e-16,,0.2165504409424392
circle_cos4_direct_n800,17,2026791618,True,ok,6.988237167402986e-05,9.407160193638042e-05,0.00033420303351797023,0.11180985526745568,0.17569047966977314,0.9418158179146772,0.9418167950022942,0.9159026109949384,0.9456281178256043,0.9456281178256042,800.0000000000005,800.0000000000005,0.00125,2.105610607747166e-13,1.0298456563419571,4,-1.1429388251799066e-15,-2.168404344971009e-19,-4.163336342344337e-17,9.697054960747242e-07,0.6338961074791952,1.3659646284172746,0.3169182380066267,2.2193618470778276e-15,0.0007790408562868834,ok,0.001,ok,ok,2.1250362580715887e-15,0.0,,0.9409838058978994
circle_cos4_direct_n800,18,2026791619,True,ok,0.00016789421210148896,0.0006571399809190163,0.0007496751714541703,0.26862053486664367,0.214512629616241,0.8636608602666203,0.8636656342203597,0.8982953970676668,0.8743142889014204,0.8743142889014204,800.0000000000005,800.0000000000005,0.00125,7.672681934245418e-12,1.0669540751869746,4,-2.1863446383191265e-13,5.421010862427522e-20,1.1102230246251565e-16,5.102247869426257e-06,0.5849733253135515,1.4147071323378153,0.29229445959609157,3.901037479159264e-13,0.0007837510202080011,ok,0.001,ok,ok,5.412337245047638e-14,2.220446049250313e-16,,0.8645218929200905
circle_cos4_direct_n800,19,2026791620,True,ok,5.920745011692586e-05,0.0010967393408407855,0.0004228586889102328,0.09473013151747131,0.09186874191986014,0.9490721633622872,0.9490730974302544,0.9551046427347292,0.9537383035582414,0.9537383035582414,800.0000000000005,800.0000000000005,0.00125,1.4933349695711584e-11,1.0784341051999926,4,2.9198906205223085e-14,-8.131516293641283e-20,-5.551115123125783e-17,8.943348050599598e-07,0.5718130023347964,1.4280526988120148,0.2855929351805608,1.0840521189048324e-12,0.000778124900534749,ok,0.001,ok,ok,6.574601973952099e-13,0.0,,0.9497474758501698
circle_cos4_direct_n800,20,2026791621,True,ok,0.0022369254965849466,0.0007933679560914791,0.0027285636199354283,3.5770891447314055,2.696831156203242,0.16511160999621988,0.16526872645229063,0.2596513321611597,0.16703692265375214,0.16703692265375195,800.0000000000005,800.0000000000005,0.00125,4.022657207336522e-12,1.128097389097695,5,-2.6020852139652106e-18,0.0,1.7763568394002505e-15,0.000995824902255471,0.6636237425296182,1.3319202507976236,0.33154861397423924,2.9692676269121865e-13,0.0008935828227549791,ok,0.001,ok,ok,4.28129753871076e-13,1.6653345369377348e-16,,0.165484970479841
circle_cos4_direct_n800,21,2026791622,True,ok,0.0005526553111346432,0.0008841921117533225,0.0009016091554641086,0.8841182188182928,1.5046317447180395,0.6222763858188625,0.6223188797094417,0.4712738778343618,0.6426697794765037,0.6426697794765037,800.0000000000005,800.0000000000005,0.00125,1.270892349691799e-10,1.0934313477886675,4,5.993507339735471e-12,-4.336808689942018e-19,-1.1102230246251565e-16,6.513949856845613e-05,0.5872820995860477,1.4115778171360391,0.293381409701863,1.2610944840479865e-11,0.0007832911796867847,ok,0.001,ok,ok,6.46531439496556e-13,2.220446049250313e-16,,0.6237201055585306
circle_cos4_direct_n800,22,2026791623,True,ok,1.4237369379111776e-05,0.0008309845321804947,0.00015169125125939775,0.022779736208936488,0.0360946892079038,0.9877581662164523,0.9877581954688799,0.9821145334339519,0.9886747237881542,0.9886747237881541,800.0000000000005,800.0000000000005,0.00125,5.417510190453001e-12,1.0629945347907792,4,-4.641774432271456e-16,-6.776263578034403e-20,-4.85722573273506e-17,2.7398821184076994e-08,0.618192872849911,1.3817837514582998,0.30883957796899036,3.573662633177266e-13,0.0007763321045786142,ok,0.001,ok,ok,2.0886070650760757e-13,0.0,,0.9876564494907711
circle_cos4_direct_n800,23,2026791624,True,ok,0.0006516995278830588,0.0017024036533768699,0.0011456238444926355,1.0425351669494802,1.5213938097601225,0.5714228563840653,0.5714776757107995,0.4673406215355841,0.5937127738298387,0.5937127738298384,800.0000000000005,800.0000000000005,0.00125,6.306483807394514e-11,1.120851364651379,5,-3.0357660829594124e-18,1.734723475976807e-18,3.3306690738754696e-15,9.203883170727511e-05,0.5741712260734009,1.4244736366852944,0.28659685235097265,6.290046174889374e-12,0.0008901660330593586,ok,0.001,ok,ok,7.181755190543981e-14,2.220446049250313e-16,,0.5743385404768768
circle_cos4_direct_n800,24,2026791625,True,ok,0.0009420230934885053,0.005542930422728829,0.0014526211900123477,1.5069838540896456,1.98734104494338,0.45203066034963424,0.45208876859223934,0.37021531044515277,0.47066039498392986,0.4706603949839294,800.0000000000005,800.0000000000005,0.00125,2.3592239273284576e-16,1.193199793285037,6,1.973247953923618e-17,1.3010426069826053e-18,1.1102230246251565e-15,0.00012654774598186425,0.5966208707587703,1.401783206105743,0.2966565418457638,1.214306433183765e-17,0.0010058330371975899,ok,0.001,ok,ok,2.4980018054066022e-14,2.220446049250313e-16,,0.45257508626351095
circle_cos4_direct_n800,25,2026791626,True,ok,0.00035505365072058953,0.002937814289232926,0.0008842433517252645,0.5680303779527094,0.7708196645981141,0.7349266327422153,0.7349483892860889,0.6801718226932507,0.7527343362212112,0.7527343362212111,800.0000000000005,800.0000000000005,0.00125,1.5659770181974952e-10,1.13918030106345,5,2.539266323250966e-12,4.336808689942018e-19,1.4432899320127035e-15,2.7731600117097965e-05,0.5814111223589228,1.4178490076484056,0.28985148937748884,8.70830837995662e-12,0.0009005009196698666,not_checked,0.001,not_checked,not_checked,,,,0.7366757983954583
circle_cos4_direct_n800,26,2026791627,True,ok,0.0005563121072049964,0.0023999915787819405,0.0011848329584045567,0.889970758679562,1.0554730646762542,0.6210881737029648,0.6211299694407447,0.5899387669268574,0.6407924369795567,0.6407924369795563,800.0000000000005,800.0000000000005,0.00125,4.40619762898109e-16,1.1334577437951165,6,3.469446951953614e-18,1.0842021724855044e-19,9.992007221626409e-16,6.43064242163982e-05,0.5941462957542409,1.4047181549005479,0.2963601498546199,9.540979117872439e-18,0.0010092912707477808,not_checked,0.001,not_checked,not_checked,,,,0.6218166611903885
circle_cos4_direct_n800,27,2026791628,True,ok,0.00017555026665481976,0.0026895310151509658,0.000523612086826634,0.280865961343357,0.4561938809161074,0.859300489731927,0.859307156211073,0.7960470869256867,0.8689756165435175,0.8689756165435174,800.0000000000005,800.0000000000005,0.00125,4.010151748428531e-11,1.126646706306659,5,5.044165768668812e-13,2.168404344971009e-19,6.661338147750939e-16,7.23265217739133e-06,0.6085654767468003,1.3910525950562262,0.30346443829830766,1.7975031185724077e-12,0.0008875408675521612,not_checked,0.001,not_checked,not_checked,,,,0.8588412929300471
circle_cos4_direct_n800,28,2026791629,True,ok,0.0017342822225564697,9.746220172370307e-05,0.0015935514897911479,2.7736426371072587,4.750070109046213,0.24101202069213185,0.24115171616010467,0.09301122868925057,0.24971730572138087,0.2497173057213808,800.0000000000005,800.0000000000005,0.00125,3.144186300207963e-15,1.0923341063884886,5,7.37257477290143e-18,-1.5178830414797062e-18,-3.552713678800501e-15,0.0006044594915473045,0.5832207422660308,1.4133043381948946,0.2915819500373735,6.879262784420526e-17,0.0008955001831054688,not_checked,0.001,not_checked,not_checked,,,,0.2420966815188219
circle_cos4_direct_n800,29,2026791630,True,ok,0.002808312998369358,0.0013338030020914795,0.0020688529172893664,4.490277789387886,7.3881700343508045,0.10802895781787408,0.10817764269768648,0.02487019906006329,0.10575286188332235,0.10575286188332221,800.0000000000005,800.0000000000005,0.00125,2.7309685762810787e-11,1.1496072116695701,5,5.637851296924623e-18,-8.673617379884035e-19,-1.7763568394002505e-15,0.0015115040015447612,0.6072173819053068,1.3872944696789438,0.30320372274346297,2.3709042541730785e-12,0.0009049170184880495,not_checked,0.001,not_checked,not_checked,,,,0.10879872793973347
circle_cos4_direct_n800,30,2026791631,True,ok,0.0001617991355984535,0.0007357695953493525,0.0007547706316553886,0.25886694498801405,0.18386699889307387,0.8685859192831542,0.8685913995873318,0.9121658070592085,0.8785879096349335,0.8785879096349334,800.0000000000005,800.0000000000005,0.00125,9.612864323993442e-12,1.072114241478328,4,2.5032810568349773e-13,1.8973538018496328e-19,6.661338147750939e-16,5.835984755842016e-06,0.5912714196962363,1.408386636196889,0.2954181960612138,5.566452247057763e-13,0.0008083740249276161,not_checked,0.001,not_checked,not_checked,,,,0.8690736110974684
circle_cos4_direct_n800,31,2026791632,True,ok,0.0010284074997225772,0.0002232905508685416,0.0017618807681225152,1.6450279238685264,1.502445923707338,0.4247273755359149,0.4248182481366918,0.47178921956624476,0.4392326728678809,0.4392326728678808,800.0000000000005,800.0000000000005,0.00125,5.111362721965662e-14,1.0790807584014253,5,-1.5178830414797062e-18,-1.3010426069826053e-18,-1.5543122344752192e-15,0.0002120378437990844,0.6365976001517164,1.361344150580301,0.31822772644913067,1.8695440161253796e-15,0.0009231262374669313,not_checked,0.001,not_checked,not_checked,,,,0.42201440046909955
circle_cos4_direct_n800,32,2026791633,True,ok,0.0002003685752692342,0.0003274821911736271,0.0007699527854940668,0.3205739400362419,0.31512673556712667,0.8399496671337243,0.8399568172356662,0.8542226816953793,0.8518925627051906,0.8518925627051905,800.0000000000005,800.0000000000005,0.00125,5.1197830697180535e-12,1.0541567872623252,4,-6.347532091957597e-14,-1.0299920638612292e-18,-1.5543122344752192e-15,7.890197266491317e-06,0.5884702406297685,1.4111327008857013,0.2941387639881706,1.175999402025507e-13,0.0008085421286523342,not_checked,0.001,not_checked,not_checked,,,,0.8407050622087111
circle_cos4_direct_n800,33,2026791634,True,ok,0.00019332370151769877,0.0003083065930068005,0.000611862470963021,0.3093030979549542,0.4507541398743161,0.8458574816122818,0.8458642166916408,0.798215179059027,0.8567072980853148,0.8567072980853147,800.0000000000005,800.0000000000005,0.00125,5.4084887610161836e-12,1.0528982747160238,4,-2.483037104920871e-14,1.0842021724855044e-19,-1.6653345369377348e-16,7.412236681991757e-06,0.6011082848570289,1.398506792018731,0.3004614806125985,4.253932275877226e-14,0.0008049178868532181,not_checked,0.001,not_checked,not_checked,,,,0.8458103058063615
circle_cos4_direct_n800,34,2026791635,True,ok,0.000929674790148491,0.0012467268412777004,0.0012923117533429121,1.48710475487929,2.2765582326093843,0.45654493661797146,0.45663196792945204,0.3203698669906952,0.47533292195970633,0.4753329219597062,800.0000000000005,800.0000000000005,0.00125,2.1148315737518075e-11,1.1170359805976118,5,9.324138683375338e-18,2.168404344971009e-19,6.661338147750939e-16,0.00018745467914826897,0.5966495277647174,1.4014155775872914,0.2979528200639375,1.8099280754690916e-12,0.0009298331569880247,not_checked,0.001,not_checked,not_checked,,,,0.4571372597567781
circle_cos4_direct_n800,35,2026791636,True,ok,0.0005326183573627697,0.0002358981989673701,0.0011475193895760627,0.8520755371984321,1.0164463593830926,0.6351043960855614,0.6351421637369197,0.6015635000229232,0.6530545041460454,0.6530545041460453,800.0000000000005,800.0000000000005,0.00125,4.8590744275434083e-11,1.0635924773856935,4,3.705592690333992e-13,-2.168404344971009e-19,-1.1102230246251565e-16,5.691729099993603e-05,0.6096841294975367,1.3892493724523451,0.30477015289001314,6.645439407093612e-13,0.0008019169326871634,not_checked,0.001,not_checked,not_checked,,,,0.6342633395574881
circle_cos4_direct_n800,36,2026791637,True,ok,4.2976483914365735e-06,0.0002236724020185588,0.00010629182456722978,0.0068762312305086955,0.008074102988612008,0.9961826494055033,0.9961826528377895,0.9959710864433036,0.9965677848493394,0.9965677848493394,800.0000000000005,800.0000000000005,0.00125,4.798939023942239e-14,1.0324379693430972,4,-5.934312828463628e-18,1.7618285302889447e-19,2.1510571102112408e-16,3.0978949132516587e-09,0.5615270643950429,1.438464983173112,0.28070073257586525,1.8793560457863734e-15,0.0008008331060409546,not_checked,0.001,not_checked,not_checked,,,,0.9962563706639869
circle_cos4_direct_n800,37,2026791638,True,ok,0.0001293434238123321,0.0007839441758795396,0.0005001747852992205,0.20694342238345947,0.29937009566439665,0.8941754388660292,0.8941783514524791,0.8609791009614661,0.9016988002225924,0.9016988002225923,800.0000000000005,800.0000000000005,0.00125,6.161861819398151e-12,1.070094839148124,4,-9.962037163073478e-14,-1.0842021724855044e-19,-2.220446049250313e-16,3.027858135995487e-06,0.6097821131442857,1.389972361982223,0.3046520454553682,2.8308019990597177e-13,0.0008085828740149736,not_checked,0.001,not_checked,not_checked,,,,0.89375577994029
circle_cos4_direct_n800,38,2026791639,True,ok,0.0009288007496166499,1.5242552222774108e-05,0.0017407338720340096,1.4857364287656196,1.255784873529717,0.45513136293411505,0.45521121905327067,0.5337154555766443,0.4756654063800325,0.4756654063800323,800.0000000000005,800.0000000000005,0.00125,4.967977982120453e-11,1.0638239402869436,4,2.1505800612553472e-13,2.4936649967166602e-18,4.218847493575595e-15,0.00017238531051055883,0.5783831673067782,1.4197605404230451,0.2891871756359648,1.499432088908348e-13,0.0008056240621954203,not_checked,0.001,not_checked,not_checked,,,,0.4574620753905536
circle_cos4_direct_n800,39,2026791640,True,ok,0.0005666892015351826,0.0013302550070009903,0.0011647361070944683,0.9065672958073627,1.1237823535669476,0.6164492953878875,0.6164928764324982,0.5701298273639082,0.6354948061588328,0.6354948061588326,800.0000000000005,800.0000000000005,0.00125,2.6669860764272357e-11,1.107298818443234,5,7.806255641895632e-18,2.168404344971009e-19,-4.440892098500626e-16,6.771332446497969e-05,0.6013198988591542,1.397518168108729,0.30025997836990515,2.3457698457296505e-12,0.0009290829766541719,not_checked,0.001,not_checked,not_checked,,,,0.6164495926378275
circle_cos4_direct_n800,40,2026791641,True,ok,0.0005199599105307684,0.0014113587745293822,0.0011957007766088613,0.8318395500574967,0.8951541420899497,0.6404808470983998,0.6405132007617325,0.6391749524704402,0.6597014278091868,0.6597014278091866,800.0000000000005,800.0000000000005,0.00125,1.7836867399756429e-10,1.1040162321827458,4,-7.29637227372959e-12,1.0842021724855044e-18,1.1102230246251565e-15,4.815339586661249e-05,0.5956810349460326,1.4033372987723347,0.2974201799986195,1.2681245810386432e-11,0.0008027919102460146,not_checked,0.001,not_checked,not_checked,,,,0.6410242679517751
circle_cos4_direct_n800,41,2026791642,True,ok,0.0003129957114099851,0.0004714415520515609,0.000702191827002388,0.5007557334595305,0.8038825444266723,0.7648162335519124,0.7648313812418226,0.6690200346025259,0.7784919959557512,0.7784919959557511,800.0000000000005,800.0000000000005,0.00125,1.6749119452486028e-11,1.065694993377951,4,-6.630512111582831e-13,2.168404344971009e-19,1.1102230246251565e-16,1.870239822299169e-05,0.6171107905519527,1.3822777781815154,0.3084099286483864,1.2681643929424169e-12,0.000803167000412941,not_checked,0.001,not_checked,not_checked,,,,0.7634938513631768
circle_cos4_direct_n800,42,2026791643,True,ok,0.0003067975340864805,0.0019074784483949212,0.0009115389973280302,0.49083374897076004,0.551784091780406,0.764938857978092,0.7649562703078621,0.7588948521574803,0.7823617673873751,0.782361767387375,800.0000000000005,800.0000000000005,0.00125,1.1221622936430364e-10,1.1143445558316831,4,1.9172495622360453e-12,1.5178830414797062e-18,1.7763568394002505e-15,2.1152783804517794e-05,0.5703663505387472,1.428980987633786,0.28463923015586107,9.912025627362153e-12,0.0008045830763876438,not_checked,0.001,not_checked,not_checked,,,,0.7675354145154714
circle_cos4_direct_n800,43,2026791644,True,ok,0.001961771170583629,0.0010700427638022786,0.002521605970943587,3.1373513524952785,2.553622995700381,0.20351452673485548,0.2036591273426208,0.27892523782625667,0.2081665212868042,0.2081665212868041,800.0000000000005,800.0000000000005,0.00125,1.4846561480208464e-11,1.128162062088532,5,5.204170427930421e-18,1.734723475976807e-18,2.220446049250313e-15,0.0007412602192649054,0.6316104931483505,1.3645444486282674,0.31546733368573004,9.823227301031245e-13,0.0009193751029670238,not_checked,0.001,not_checked,not_checked,,,,0.20350722098002466
circle_cos4_direct_n800,44,2026791645,True,ok,0.0011846355212888678,9.793553997526703e-05,0.0014719451922811692,1.8948522698988628,2.8124829144949057,0.37333755716815376,0.3734428891158221,0.24506263274601386,0.38762828883006006,0.38762828883005984,800.0000000000005,800.0000000000005,0.00125,1.8927463416029688e-10,1.077517356784932,4,6.526113850713333e-12,-2.168404344971009e-18,-3.774758283725532e-15,0.0002822820816633653,0.6190545187578808,1.378570425603243,0.3094969456319967,1.1291943075031341e-11,0.0008018328808248043,not_checked,0.001,not_checked,not_checked,,,,0.372299544452812
circle_cos4_direct_n800,45,2026791646,True,ok,0.002902191482790327,0.00090748192243414,0.0031222662532882006,4.640067437788447,3.530927533073535,0.10043506111828635,0.10059339618521426,0.17110741418836262,0.09810144464875359,0.09810144464875346,800.0000000000005,800.0000000000005,0.00125,7.0985751998708935e-12,1.146958898948469,5,4.336808689942018e-18,-4.336808689942018e-19,1.7763568394002505e-15,0.0017194673380389602,0.6293347758008745,1.3648112323907604,0.31438182551468985,5.082616185564381e-13,0.0009228747803717852,not_checked,0.001,not_checked,not_checked,,,,0.10167529352293361
