cell,replicate,seed,valid,status,gap,I1,se,score,wald,p_gap,p_score,p_wald,naive_p,kish_p,ess,a2,max_weight,moment_error,condition,iterations,gap_kl_error,gap_score_error,lr_identity_error,score_discrepancy,eig_min,eig_max,min_sampling_eigenvalue,dual_entropy_discrepancy,fit_seconds,refinement_status,refinement_tolerance,refined_full_status,refined_reduced_status,scaled_refinement,reference_refinement,scaled_rotation
circle_vm2_importance_n800,0,2026991601,True,ok,0.0012059928482301974,0.5613614687007096,0.0015257378941375094,1.8840240491690898,2.4717660288546712,0.2990280108074661,0.30766930582455587,0.2905780644273818,0.3810615842050048,0.4787529741189619,610.7586187833299,800.0,0.0023008345451267353,1.1063705507297072e-11,12.402677790871444,9,2.905661822261152e-16,3.8337388819087437e-16,,0.022782253999612978,0.7620603073086757,0.8370120659986869,0.16668819527847797,2.1793233884181973e-11,0.0021585409995168447,ok,0.001,ok,ok,7.105427357601002e-13,0.0,1.7763568394002505e-13
circle_vm2_importance_n800,1,2026991602,True,ok,0.00040504324405987724,0.5778661329795427,0.000909356122803396,0.6446819836965425,0.782923623907932,0.6688092477953658,0.6702167645830321,0.6760678677125962,0.7232252217912115,0.7782890754162033,618.8407417239104,800.0,0.0022716840650732315,2.4933943798544078e-11,11.552219475331755,8,2.788080096655099e-14,-1.7911019889460533e-16,,0.0016936033996305389,0.7850991084533868,0.8264088211340404,0.16415739033846394,5.0354165281873975e-11,0.0014042090624570847,ok,0.001,ok,ok,3.552713678800501e-13,0.0,3.552713678800501e-13
circle_vm2_importance_n800,2,2026991603,True,ok,0.0013714841863017302,0.5592331367403784,0.0016492939328466504,2.149561760805298,2.7582325530378298,0.24686884343579937,0.2540221230922237,0.2518009772006754,0.3338086517785265,0.4313065170675243,613.1578282513074,800.0,0.0022612988767330322,9.919842725025774e-12,12.06262307551961,9,-1.3791051634015616e-16,-2.6237692574149207e-16,,0.022406468638735078,0.7689939649528529,0.7997417464860808,0.17373441473238224,1.9519497129749652e-11,0.0015561250038444996,ok,0.001,ok,ok,7.105427357601002e-13,0.0,8.881784197001252e-13
circle_vm2_importance_n800,3,2026991604,True,ok,0.0012135387035980827,0.5559061390493607,0.0016278753694216417,1.9470896016661212,2.1884265486642667,0.3180956882878197,0.31707953948074497,0.3348029014009838,0.3787681650129219,0.4780268550384096,608.2116407097001,800.0,0.002373349455286785,3.326450226381894e-11,10.018428936298733,8,-8.431367583272564e-13,6.179952383167375e-17,,-0.0027138379545944558,0.8061596327679876,0.8899016047700878,0.17730558985529546,6.433675814321305e-11,0.001445000059902668,ok,0.001,ok,ok,1.7763568394002505e-13,0.0,1.7763568394002505e-13
circle_vm2_importance_n800,4,2026991605,True,ok,0.00010748321884590517,0.5483512762640557,0.00046729145622061803,0.17147178097479188,0.21203255308055285,0.8997383014170928,0.9000154749413651,0.8994100086735538,0.9176065499349922,0.9370364556772982,605.053434320006,800.0,0.0023272406740064353,5.708322703412705e-12,10.110600224707849,8,-1.1485766764768313e-16,-1.5425486409037514e-16,,0.00025068458932819837,0.8001124493593902,0.8278537864481246,0.18467649104981873,1.1023182366898254e-11,0.001408708281815052,ok,0.001,ok,ok,1.7763568394002505e-13,0.0,1.7763568394002505e-13
circle_vm2_importance_n800,5,2026991606,True,ok,0.0010889860086327197,0.5895275562354332,0.0014572816450284087,1.7617045693202293,2.278267251313437,0.33375244109441626,0.3297155869347912,0.32009622487476863,0.4184537926793852,0.5154913451826142,608.4878589657202,800.0,0.002283105037060241,5.6980642426651684e-11,10.766222243898476,8,-4.25077421178921e-12,-5.984795992119984e-17,,-0.009663477753938943,0.7700531431442813,0.8180709720768117,0.159763182966408,1.1325695936648117e-10,0.0014492510817945004,ok,0.001,ok,ok,1.7763568394002505e-13,0.0,7.105427357601002e-13
circle_vm2_importance_n800,6,2026991607,True,ok,0.0019645648258617143,0.5569287433231231,0.0019477849687767677,3.053701331881197,3.964168320174865,0.14211286426362607,0.15023273178325158,0.13778177857625137,0.20770180438303992,0.2969906770030127,617.9763147809894,800.0,0.0022899211633528077,8.85080897461421e-12,12.690010451049526,9,-1.0104764247564901e-16,-2.5153490401663703e-17,,0.04480119474877298,0.7688820731491269,0.8421718294319618,0.171184772002008,1.731503829205394e-11,0.0015762920957058668,ok,0.001,ok,ok,3.552713678800501e-13,0.0,0.0
circle_vm2_importance_n800,7,2026991608,True,ok,0.0001535968612538241,0.5885063227298624,0.0005484079941463928,0.24689916313329469,0.31672087135876587,0.8581111742173273,0.8575000768278014,0.8535420794990325,0.8843720012198827,0.9103745102943139,611.3355025235738,800.0,0.002294423513739943,4.1446956977608806e-11,11.184324459731421,8,-7.020751167929884e-16,6.949735925632083e-17,,-0.0005720925635880614,0.7723640726392031,0.8347700788341623,0.1601037518467369,8.505174342587907e-11,0.001274749869480729,ok,0.001,ok,ok,3.552713678800501e-13,0.0,0.0
circle_vm2_importance_n800,8,2026991609,True,ok,0.0008473660068748501,0.6153785359452579,0.001275211338051916,1.375759291721663,1.8123440779449902,0.4271689992452788,0.4218571753050745,0.4040680239937594,0.5076856584537912,0.5948443608012233,613.023748799243,800.0,0.002276726262752936,1.4202705678201255e-10,11.686030883749037,8,-3.779585151797438e-12,2.35380291646603e-16,,-0.009986840360951432,0.7336119625157237,0.8633833579085141,0.14121814764806515,3.0348945578850817e-10,0.001252500107511878,ok,0.001,ok,ok,8.881784197001252e-13,0.0,3.552713678800501e-13
circle_vm2_importance_n800,9,2026991610,True,ok,0.0003205776932211357,0.557663470148325,0.0008318404931335512,0.510844035108085,0.5977958672184327,0.7297334051359718,0.7306663208308206,0.74163510159023,0.7737842781987329,0.8240114232521343,603.8189496396634,800.0,0.0023349993457753215,9.187761662587945e-12,10.583305283837062,8,6.5644646836393594e-15,-9.508453052697874e-17,,0.0010401370228660944,0.7748828452263427,0.8547033229120782,0.17049729927630342,1.7990720024840812e-11,0.0012110418174415827,ok,0.001,ok,ok,1.7763568394002505e-13,0.0,1.7763568394002505e-13
circle_vm2_importance_n800,10,2026991611,True,ok,0.0006705173328009906,0.5737892212759372,0.0011677246373363686,1.0515426024537213,1.304044451485906,0.5101929385606276,0.5170496363086805,0.5209911490592931,0.5848418172130552,0.6617455342847799,615.7546808146251,800.0,0.002282624831877947,2.8402280527473067e-11,12.599372336032287,8,2.6614730384844076e-12,2.0404684886177193e-16,,0.010642565013931793,0.7740142760481225,0.8206150608173497,0.16833648546922136,5.967271121676276e-11,0.001245833933353424,ok,0.001,ok,ok,0.0,0.0,
circle_vm2_importance_n800,11,2026991612,True,ok,0.00123675705139914,0.5744061294690377,0.0015935433607050073,1.9328016114458697,2.3538940964989945,0.29276963072998774,0.30125093246501966,0.30821827922037487,0.37179760657326777,0.4651500030140804,618.8728315087244,800.0,0.002285959269001154,2.1083579326841573e-11,12.994797543913288,9,2.454633718507182e-16,2.419939248987646e-16,,0.0230048353963771,0.7892602833463618,0.8217919163483122,0.17131063255987206,4.2350345452746296e-11,0.0013579577207565308,ok,0.001,ok,ok,1.7763568394002505e-13,0.0,
