cell,replicate,seed,valid,status,gap,I1,se,score,wald,p_gap,p_score,p_wald,naive_p,kish_p,ess,a2,max_weight,moment_error,condition,iterations,gap_kl_error,gap_score_error,lr_identity_error,score_discrepancy,eig_min,eig_max,min_sampling_eigenvalue,dual_entropy_discrepancy,fit_seconds,refinement_status,refinement_tolerance,refined_full_status,refined_reduced_status,scaled_refinement,reference_refinement,scaled_rotation
sphere_vm8_direct_n400,0,2027191601,True,ok,0.009935875150855367,1.7521273304249965,0.007486998004099509,8.142151842566346,7.319251918649683,0.24864205065608788,0.23625267012511444,0.19795908768218182,0.15908561861747017,0.1590856186174702,400.00000000000006,400.00000000000006,0.0025,3.448352714485736e-13,416.662987424526,12,-3.707763263083308e-13,3.642919299551295e-16,2.913225216616411e-13,-0.09672586094102575,0.5299969611181858,1.951389343541195,0.0020274289113889564,2.3305801732931286e-12,0.002302916254848242,ok,0.001,ok,ok,7.105427357601002e-13,0.0009726707989680394,3.552713678800501e-13
sphere_vm8_direct_n400,1,2027191602,True,ok,0.006562460081434018,1.7047295992407,0.005180386248848881,4.945150350129948,6.955752273829722,0.26133658834299667,0.29404943545926154,0.22395192330342142,0.3861416249288634,0.3861416249288634,400.00000000000006,400.00000000000006,0.0025,1.209973232718653e-10,1014.9196552141465,11,5.5847663299468664e-11,1.708702623837155e-15,1.3677947663381929e-12,0.15240885750863375,0.3892192379113471,1.2953199653237926,0.0007923289773381925,7.519513900433594e-10,0.002285042079165578,ok,0.001,ok,ok,1.0658141036401503e-12,0.0013852329182755807,7.105427357601002e-13
sphere_vm8_direct_n400,2,2027191603,True,ok,0.012352590001118102,1.8642808003097837,0.007573936942554287,9.586297787592617,10.546287022058777,0.04876411351846201,0.054623130912419895,0.06115599675043373,0.07864648022616935,0.07864648022616934,400.00000000000006,400.00000000000006,0.0025,1.7075230118734908e-12,1440.0915495753027,13,9.020562075079397e-17,-6.956241138666996e-16,-5.542233338928781e-13,0.1478871066509333,0.4571772603392749,1.2765449959430568,0.0005402144090584765,1.4978240869822912e-11,0.002680875826627016,ok,0.001,ok,ok,7.105427357601002e-13,0.000673608684263173,0.0
sphere_vm8_direct_n400,3,2027191604,True,ok,0.009171839417390082,1.8585120481998914,0.007177057616145574,8.984274331191482,5.694633211762628,0.3694232529752823,0.2599328654256942,0.33707514396412336,0.1967273869876363,0.1967273869876363,400.00000000000006,400.00000000000006,0.0025,1.4668266601347568e-12,408.5181450938234,12,-1.2871648191747909e-15,-1.97758476261356e-15,-1.5827339439056232e-12,-0.823401398639708,0.6949776852703553,2.8032826722293023,0.0014316349104891114,1.2788881065262103e-11,0.002950959140434861,ok,0.001,ok,ok,1.0658141036401503e-12,0.0006392073216820449,1.0658141036401503e-12
sphere_vm8_direct_n400,4,2027191605,True,ok,0.005184030565632547,1.7661990259051192,0.00510089578281292,4.340142055040441,3.967336378032001,0.5069880988709186,0.4819652120842234,0.5541282607959237,0.5284199794314899,0.5284199794314899,400.00000000000006,400.00000000000006,0.0025,1.0869083411080283e-13,546.8428328766544,12,-8.560860353945543e-16,-6.418476861114186e-17,-5.1514348342607263e-14,-0.09645880126720119,0.5914777756752342,1.3915507541019776,0.0010402613311329817,8.65085780787922e-13,0.0024887092877179384,ok,0.001,ok,ok,0.0,0.0004962229625495862,7.105427357601002e-13
sphere_vm8_direct_n400,5,2027191606,True,ok,0.02214199430806474,1.762276788851489,0.009145489747641952,12.570075252092426,24.26849466064354,0.000366188587122368,0.00592004882514495,0.00019277765045485902,0.0033276192486391223,0.003327619248639121,400.00000000000006,400.00000000000006,0.0025,1.9701018594275865e-11,2728.3873074584612,12,2.4060066439179906e-11,9.124645483638005e-16,7.283063041541027e-13,2.571760097179684,0.39979587320758236,1.0922776344750957,0.0006295818010430993,1.2045830999340978e-10,0.0022033746354281902,ok,0.001,ok,ok,2.1316282072803006e-12,9.156809993990215e-05,1.4210854715202004e-12
sphere_vm8_direct_n400,6,2027191607,True,ok,0.004652382602844618,1.8483964897378895,0.004959995862087861,4.597988996961929,3.006536696540544,0.6382667073542875,0.5268843454379005,0.6989780070450702,0.5901074126606736,0.5901074126606735,400.00000000000006,400.00000000000006,0.0025,3.764988321108831e-12,476.20911934164906,13,-6.553355080818335e-12,1.717376241217039e-16,1.3855583347321954e-13,-0.43804145734311706,0.6556746888291638,1.923832023040223,0.0009571514844804802,2.6127544572318584e-11,0.0023502919357270002,ok,0.001,ok,ok,7.105427357601002e-13,0.0011278331342915449,3.552713678800501e-13
sphere_vm8_direct_n400,7,2027191608,True,ok,0.005159146284061222,1.7480365423005146,0.007674432355181859,5.116194229038703,2.7561954512935607,0.7510527921879768,0.6714067744888618,0.7375110849508709,0.5312349729440722,0.5312349729440721,400.00000000000006,400.00000000000006,0.0025,4.14970280360194e-11,282.8354392590831,13,-6.920164268009454e-11,5.811323644522304e-17,4.796163466380676e-14,-0.494438600894862,0.6865816269921168,6.910882678748777,0.002932314882845089,2.5501467604271966e-10,0.0028742498252540827,ok,0.001,ok,ok,1.0658141036401503e-12,0.002017992254399248,0.0
sphere_vm8_direct_n400,8,2027191609,True,ok,0.008479388841385216,1.8129927049446346,0.006472561261302963,6.33320123843144,7.384269797884805,0.15862068965517243,0.18828196521208423,0.1935939428354206,0.23724513700411975,0.23724513700411956,400.00000000000006,400.00000000000006,0.0025,1.3058110148733704e-10,1600.0565129223432,11,8.154981551156126e-11,-1.1830814106161824e-15,-9.450218385609332e-13,0.2251549173383669,0.4635407223104086,1.2720632691854263,0.0006307682993447022,8.303935317144351e-10,0.0030309578869491816,ok,0.001,ok,ok,3.552713678800501e-13,3.8514700566621984e-05,3.552713678800501e-13
sphere_vm8_direct_n400,9,2027191610,True,ok,0.004396002803241927,1.7054354440280841,0.004966419095573543,3.5361653514282256,3.2258847954055443,0.5882209337808971,0.5857796765334147,0.6652063686608645,0.6208467737876939,0.6208467737876938,400.00000000000006,400.00000000000006,0.0025,7.34101668342646e-12,748.7776469652783,11,-2.9178742755320286e-13,-1.0191500421363742e-15,-8.135714324453147e-13,-0.009681554417341642,0.5271552238788031,1.3528459865583289,0.0013181402268684906,4.6840753498145205e-11,0.00240883301012218,ok,0.001,ok,ok,3.552713678800501e-13,0.00046942433741770095,0.0
