beta,query_order,query_id,query_label,status,I1,I2,test_gain,raw_second_norm,residual_second_norm,model_score,sandwich_wald,fit_ess,test_ess,mean_length,max_moment_error,grid_gap_change,grid_test_gain_change,min_schur_eigenvalue,min_omega_eigenvalue,full_condition,iterations,elapsed_seconds
3,8,1229,0,ok,0.13829901521824706,0.10648189937992192,0.08452780888132977,0.18254111649191831,0.1555721191049173,124.30073099546183,117.99030046193786,308.6068910751608,260.0124373957937,0.29940361091950773,9.632811215354309e-11,3.552713678800501e-15,3.524958103184872e-15,0.11462713568759468,0.00012520089941745098,6.170680028707331,8,0.0030085830949246883
3,9,492,6,ok,0.09843910453787463,0.05058521436354141,0.04091671238202023,0.11610119915638167,0.11120506888560668,59.10755951696601,57.7527046503727,361.1232449578039,350.2674341859995,0.2536368271986376,4.801714581503802e-15,0.0,0.0,0.11996091508543144,0.00014349782878199548,4.748316001853258,8,0.0036208340898156166
3,10,1135,7,ok,0.2495336410861122,0.06232164301856025,0.03283198259770574,0.16987861195414808,0.11683993226085956,77.724172292971,88.36329520246728,314.4325031436696,270.8839024579101,0.3975115200598712,4.8535453434084275e-11,1.7763568394002505e-15,1.7763568394002505e-15,0.10004054778482581,0.00010253492968481064,5.956762017422179,8,0.003325625089928508
3,11,78,0,ok,0.30205089683544806,0.1280204806544636,0.11534956405752927,0.24087920244746264,0.1586925702249268,154.29151542079308,198.57919110350036,275.84510227176094,245.289259353686,0.43489747937137485,6.47115694363265e-12,3.552713678800501e-15,3.58046925441613e-15,0.09333073519518031,7.870949790052662e-05,6.9299282395110255,9,0.0034154588356614113
3,12,513,8,ok,0.09119148259799906,0.024438494289510976,0.0317825590716674,0.09948202160348403,0.0775710765623255,29.393871872363782,18.9739836755602,396.9112277232129,378.7700260762718,0.24430233494010492,5.204170427930421e-15,2.6645352591003757e-15,2.6645352591003757e-15,0.1209361096471431,0.00020972187924547808,3.708499982172982,8,0.0034791249781847
3,13,1698,9,ok,0.353622526315825,0.10457357623891694,0.10891167796071186,0.2454441817190067,0.1420452269107981,134.73465984461228,116.97317725454803,283.3118807590234,238.41823311545627,0.46794148046067524,6.210987280041991e-11,4.440892098500626e-15,4.427014310692812e-15,0.08687013770526678,0.00010258594320920919,6.415754478386999,9,0.0034980420023202896
3,14,157,7,ok,0.1724237953482135,0.07102120119335609,0.047398180548501465,0.1744803502476707,0.12531049633343636,83.21357162605631,94.38777014220203,279.88956585755403,282.0669577632668,0.3331253022082054,1.9613199953028015e-12,0.0,0.0,0.1101030003069972,0.0001168672787734544,4.581503706598599,8,0.0032196668907999992
3,15,592,8,ok,0.03468092592129125,0.024310266701440084,0.007933261969973123,0.07447092937848467,0.07969241553006405,29.441814546889592,22.34116931856287,359.68785657919966,324.04842116009104,0.15152604675621772,2.882971639195375e-13,1.7763568394002505e-15,1.7694179454963432e-15,0.12859216416456787,0.0001828843223082986,3.8100742408464363,7,0.0028104998636990786
3,16,197,6,ok,0.33858205481388237,0.11068822902909037,0.05703619509363142,0.2509792733082753,0.1495793561532224,147.92839111040084,132.41522150594932,208.27087216736896,198.8987209075085,0.4586316641127505,3.7057856783206944e-11,8.881784197001252e-16,9.020562075079397e-16,0.08874035923199203,8.207281322339663e-05,6.079598370310202,9,0.003503040876239538
3,17,1078,0,ok,0.15432906801016033,0.05998395313375693,0.04881961178228858,0.1353556454626719,0.11350675707439996,65.69991712796059,95.53211833887056,378.1572590647182,333.77705597804027,0.3157550106101646,6.386280393400057e-12,1.7763568394002505e-15,1.7763568394002505e-15,0.11249687747927972,0.0001245557064994864,5.3176561192360134,8,0.003369749989360571
3,18,907,2,ok,0.42743483650636727,0.0438989550368476,0.046045634846249024,0.21358896806773453,0.08756307197560143,53.64480250619926,63.03939221291545,283.5375138171527,229.79635099155243,0.510306850799932,3.3237301799715624e-15,0.0,0.0,0.07787321617682927,9.99566872036487e-05,6.165504800296767,10,0.0033188338857144117
3,19,468,6,ok,0.31796057895367547,0.09592698577898373,0.02845431730549122,0.2364380680708254,0.14060316747530194,127.53059268810279,105.24408333013486,217.24891495422537,228.4642255621224,0.4454393332368279,1.4292178551755796e-11,0.0,0.0,0.0913234448603973,9.226648166610202e-05,5.668845307203215,9,0.003582499921321869
3,20,1766,1,ok,0.24662943411658234,0.052993524191008445,0.029308787567264002,0.1778311763595109,0.10519907715750898,63.61558152738152,47.64980559400501,271.14610366794557,271.7020420034133,0.3953134102389328,1.3040013513432314e-11,2.6645352591003757e-15,2.661065812148422e-15,0.10041517184490203,0.0001545922165040735,4.478911380169391,8,0.0031832498498260975
3,21,482,8,ok,0.09794698268680319,0.04648257984045595,0.016200133231452144,0.13160727140712064,0.10537123026251288,54.62369775974609,57.030599356191516,415.22718730567124,422.1205177251461,0.25301478333724514,5.440092820663267e-15,0.0,0.0,0.12002708123915473,0.0001706805654889974,4.071969244614079,8,0.0031781671568751335
3,22,251,9,ok,0.26396650219487505,0.08089696146157566,0.06028920926952264,0.2048398378624799,0.12914179141709464,98.37032503354459,109.5653344341241,353.8030178223181,303.5326485804087,0.40821841705694994,9.407474799161264e-13,3.552713678800501e-15,3.58046925441613e-15,0.09818420400328454,0.0001225229419350449,5.323912049291821,9,0.003427790943533182
3,23,366,4,ok,0.24912254543814327,0.08478775783116499,0.10417224223337032,0.19911059718720217,0.13063190449367143,96.57061230443279,125.12106955829648,227.38625306457985,214.39129211192562,0.3972012870457708,2.2734203408703024e-11,8.881784197001252e-16,9.43689570931383e-16,0.1000935545886817,9.993529533647286e-05,5.035149699667124,8,0.0028405000921338797
3,24,524,8,ok,0.11936961719973482,0.03507655468525728,0.021202133879093824,0.12241967481820874,0.09163684038584642,42.05959739675092,31.541644332351183,338.64577995635693,352.4613174583707,0.27870343573786144,5.3013149425851225e-15,8.881784197001252e-16,8.847089727481716e-16,0.11715377517144308,0.00015704326841364132,3.930001628548774,8,0.0027292079757899046
3,25,1730,3,ok,0.2707282060579529,0.027267259969334656,0.013201111548209825,0.12368055128617636,0.07674757395954522,31.636521849698887,41.4822425073574,359.4472021209144,350.5658909743753,0.41311565128313044,1.1959877532774499e-12,8.881784197001252e-16,8.864436962241484e-16,0.0973176663255254,0.00012902808644430202,5.83099376085981,8,0.002716874936595559
3,26,44,7,ok,0.28782762805152484,0.07796809672151461,0.06292009716592628,0.20557806669771594,0.12721894090797475,98.40953332555107,112.4090227094006,257.42662563076345,225.0686790187167,0.4251836419307857,3.4148794902932877e-12,8.881784197001252e-16,8.881784197001252e-16,0.0951355178767295,0.00010319309484034676,5.8072590745015535,9,0.0033114999532699585
3,27,1226,9,ok,0.34556439503281644,0.10178425760173937,0.09813726041792292,0.2502870478887822,0.14188609091705093,134.4773897598119,114.46180779943235,282.25475453110045,248.48688518123726,0.4629851440732406,4.315769963625371e-11,3.552713678800501e-15,3.552713678800501e-15,0.0878706613215873,0.00011124512417252453,5.356082889467124,9,0.0035000420175492764
3,28,904,9,ok,0.2961618231725701,0.08345248177793829,0.09169017036512919,0.2122344801749918,0.13037435592602126,103.97212788335321,98.33610557306308,305.2380105658056,291.7253966267245,0.4309097849280308,4.774569628551717e-12,3.552713678800501e-15,3.552713678800501e-15,0.09407683881148592,0.00012769123761668748,5.86055873996129,9,0.0033059159759432077
3,29,1696,9,ok,0.42677109566406646,0.11255203584529472,0.09632935437362355,0.280546956269379,0.1437126198014516,156.05054211774802,122.70731917050557,261.70962834537346,236.24689683326554,0.509948038425635,3.2965463692136154e-11,3.552713678800501e-15,3.552713678800501e-15,0.07795269695991698,9.90239509183278e-05,5.522911641169752,10,0.00326120899990201
3,30,1021,5,ok,0.39320951424617157,0.04863693175152395,0.04412255833213309,0.21348632617800709,0.093493306819178,59.856539354786555,70.71419619001344,326.8946061693377,295.0838428266993,0.49130474277917685,4.28129753871076e-15,1.7763568394002505e-15,1.7763568394002505e-15,0.08200608882021965,0.0001093609241733239,5.462445866681483,10,0.003931625047698617
3,31,1251,7,ok,0.28827555081128253,0.053306869984255156,0.02689325310584128,0.17540151215614355,0.10578919999610599,65.32105521710028,69.7551551173934,290.16955131727383,240.52609507214146,0.4254939156636549,1.4553025451391477e-11,8.881784197001252e-16,8.847089727481716e-16,0.09507853646164277,0.00010605537256672603,5.680370835254634,8,0.0032674160320311785
3,32,1227,1,ok,0.44821911057502395,0.07855610960290149,0.027263935533393322,0.24923992955704366,0.11647900445603301,102.02824313121874,72.51722010288759,203.41224749407993,194.39402366565116,0.5213596238274593,1.422750806057138e-13,6.217248937900877e-15,6.224187831804784e-15,0.075398234384551,0.00010479281052398474,6.786214948015316,10,0.003367125056684017
3,33,752,6,ok,0.22388817871762018,0.04967385593639645,0.02220187094906402,0.1585778630788705,0.10452028955803838,61.94323968497821,46.508682424671136,256.9845428315006,226.21202395288094,0.3775548879922911,1.4409917703517294e-11,0.0,0.0,0.10336088610517115,0.00011811173887843638,5.222828763270092,8,0.003028749953955412
3,34,738,9,ok,0.15534404049466938,0.07230425066349183,0.038252531142143685,0.1590432541107291,0.13404561684587385,93.26585933607893,54.630650824415355,239.0075192362824,230.61809867366168,0.3167582464162263,8.138462126439094e-12,0.0,0.0,0.11236229384220026,0.00013502480089851553,5.4288220444018584,8,0.0033124161418527365
3,35,709,3,ok,0.4058063486030442,0.08181449647856087,0.06393435131320009,0.22241947164806442,0.12349910256710098,101.34265757802567,100.91742674832373,290.5258956809359,236.81001154473117,0.49841997709099056,4.232725281383409e-15,0.0,0.0,0.08047688626219307,0.00012174771154198648,7.919712063424101,10,0.003433458972722292
3,36,988,4,ok,0.002185171042736262,0.03817323633339208,0.0632858597158867,0.09801957726921529,0.09759207095922767,42.92817989052784,47.82663496587688,471.64148125359065,238.3975967122934,0.03815945499697346,6.74168082470672e-11,8.881784197001252e-16,8.881784197001252e-16,0.1330337110444478,0.0001459717966425509,3.6407445942270575,6,0.00263858400285244
3,37,1569,6,ok,0.19026020940693023,0.023679787558843146,0.009046501665946446,0.10922312488744496,0.07225267753366173,27.40035967237206,30.952907692797567,303.1587370423995,276.2854976248676,0.34928005018650166,7.327471962526033e-15,0.0,0.0,0.10775490196162049,0.00015102586223643448,4.647370186372805,8,0.003394708037376404
3,38,1439,4,ok,0.2450048864711294,0.1046999201045602,0.13529882811527613,0.21755249260595386,0.14744921833535296,124.66077217634546,150.93203617804247,191.76039243191187,187.48140704422306,0.3940772292882398,3.0242475190789264e-13,1.7763568394002505e-15,1.8041124150158794e-15,0.10062488478529774,8.330929501938537e-05,5.44422092894986,9,0.0034721659030765295
3,39,116,2,ok,0.07776101853006981,0.03178582761559867,0.012796731531844706,0.09719343535793906,0.08885812626022982,37.38146716013827,29.520961217332463,406.1599064883566,390.52685396731783,0.2259054191413939,1.2354642309198027e-10,1.7763568394002505e-15,1.7728873924482969e-15,0.12274739741879995,0.0001856740411891087,4.00615217238394,7,0.0030121251475065947
9,0,485,1,ok,0.7953715083901249,0.2582281230548604,0.3714656362179356,0.39218843385938795,0.16369201324631252,309.8271277746102,120.8459652841448,19.442162138299796,15.181928873218977,0.667008393658791,2.3674340265955607e-11,6.217248937900877e-15,6.106226635438361e-15,0.03901606768392261,0.00011858316247660746,21.962957887172244,11,0.0035666250623762608
